,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
3127,D,-0.6666666666666666,-0.1111111111111111,0.6666666666666666,1.0,L,W,D,D,D,W
3128,H,0.0,0.8888888888888888,1.4444444444444444,1.8888888888888888,D,W,L,L,W,W
3129,NH,-0.4444444444444444,-0.6666666666666666,0.6666666666666666,1.1111111111111112,L,L,L,W,L,D
3130,NH,-1.4,-0.6,0.9,0.7,W,D,W,L,L,D
3131,H,2.2,1.0,2.5,2.2,D,W,W,W,W,L
3132,NH,-0.2,-0.5,1.2,0.8,W,L,W,L,W,W
3133,H,-0.5,0.1,1.3,1.4,W,W,L,L,W,L
3134,NH,0.2,-0.5,0.9,0.6,L,L,L,L,D,L
3135,H,1.4,-0.3,2.4,0.8,L,L,W,L,W,W
3136,H,-0.1,-0.7,1.0,0.7,D,D,W,W,D,L
3137,H,-0.2,-0.9,1.0,0.3,W,L,L,L,D,L
3138,H,0.6,-0.1,1.7,1.3,L,L,W,D,L,W
3139,NH,0.3,0.2,1.6,1.6,W,W,W,D,W,L
3140,NH,0.0,2.090909090909091,0.8181818181818182,2.5454545454545454,W,W,L,D,L,W
3141,D,-0.18181818181818182,-0.2727272727272727,1.2727272727272727,0.8181818181818182,L,L,W,L,L,L
3142,H,-0.7272727272727273,-1.5454545454545454,0.6363636363636364,0.8181818181818182,L,L,D,W,W,W
3143,H,0.8181818181818182,0.0,2.0,1.1818181818181819,L,W,W,D,W,W
3144,NH,-0.36363636363636365,-1.0909090909090908,1.1818181818181819,0.2727272727272727,L,L,L,L,D,L
3145,D,-0.2727272727272727,0.09090909090909091,0.9090909090909091,1.1818181818181819,W,W,D,W,L,L
3146,D,0.2727272727272727,-0.2727272727272727,1.7272727272727273,1.0909090909090908,W,L,W,W,D,W
3147,D,-0.7272727272727273,-0.18181818181818182,0.7272727272727273,1.4545454545454546,L,W,L,W,L,L
3148,NH,-0.36363636363636365,1.7272727272727273,1.0,2.4545454545454546,W,W,L,L,L,W
3149,NH,0.8181818181818182,0.18181818181818182,1.8181818181818181,1.4545454545454546,W,L,L,W,W,W
3150,H,2.1666666666666665,-0.16666666666666666,2.5833333333333335,1.25,W,D,W,L,D,W
3151,H,-0.9166666666666666,-0.25,0.5,0.9166666666666666,W,D,L,W,L,D
3152,NH,-0.3333333333333333,-0.25,1.0833333333333333,0.75,L,L,W,W,D,L
3153,H,0.08333333333333333,-0.5,1.1666666666666667,0.8333333333333334,D,W,W,L,W,D
3154,NH,-1.5833333333333333,1.0833333333333333,0.75,2.0833333333333335,L,W,L,L,W,W
3155,H,1.6666666666666667,0.25,2.5,1.6666666666666667,W,D,W,W,L,W
3156,NH,0.3333333333333333,-0.4166666666666667,1.5833333333333333,1.0833333333333333,W,L,L,L,W,L
3157,NH,-0.16666666666666666,-0.4166666666666667,1.4166666666666667,0.9166666666666666,D,L,W,W,W,L
3158,H,-0.25,-0.6666666666666666,0.8333333333333334,0.75,D,D,L,L,L,L
3159,NH,-0.25,0.5833333333333334,1.0833333333333333,1.6666666666666667,D,L,L,W,W,L
3160,H,-0.3076923076923077,-0.15384615384615385,1.0769230769230769,1.0,W,W,L,D,W,L
3161,NH,-0.8461538461538461,-0.7692307692307693,0.7692307692307693,0.6923076923076923,L,W,W,W,L,L
3162,H,0.07692307692307693,-0.23076923076923078,1.5384615384615385,1.3076923076923077,L,L,D,D,W,W
3163,NH,-0.15384615384615385,-1.5384615384615385,0.9230769230769231,0.6923076923076923,W,L,L,L,W,L
3164,D,0.23076923076923078,-0.3076923076923077,1.4615384615384615,1.0,L,L,W,D,L,L
3165,H,1.0769230769230769,0.46153846153846156,2.1538461538461537,1.3076923076923077,W,W,W,D,L,W
3166,NH,-0.6923076923076923,2.076923076923077,0.6923076923076923,2.6153846153846154,L,W,D,W,L,W
3167,NH,-0.23076923076923078,-0.38461538461538464,1.1538461538461537,1.0,L,L,D,L,L,W
3168,D,-0.3076923076923077,-0.3076923076923077,1.2307692307692308,0.8461538461538461,W,L,L,D,L,W
3169,D,0.6153846153846154,1.6923076923076923,1.7692307692307692,2.5384615384615383,W,W,L,W,W,W
3170,NH,-0.2857142857142857,-0.8571428571428571,0.8571428571428571,0.7142857142857143,D,L,L,L,D,W
3171,NH,-0.6428571428571429,1.2857142857142858,0.8571428571428571,2.2142857142857144,W,W,W,W,W,W
3172,H,1.5714285714285714,0.21428571428571427,2.4285714285714284,1.4285714285714286,D,D,W,L,W,W
3173,H,2.142857142857143,-0.14285714285714285,2.642857142857143,1.2142857142857142,W,W,W,W,W,L
3174,H,0.14285714285714285,-0.2857142857142857,1.2142857142857142,0.8571428571428571,L,L,W,W,D,L
3175,H,-0.2857142857142857,-0.2857142857142857,1.0,1.2142857142857142,D,D,L,W,D,L
3176,NH,-0.2857142857142857,0.5714285714285714,1.2142857142857142,1.7142857142857142,L,D,L,W,D,L
3177,H,-0.21428571428571427,-0.8571428571428571,1.1428571428571428,0.6428571428571429,W,L,L,L,L,D
3178,NH,-1.2857142857142858,-0.35714285714285715,0.8571428571428571,1.0714285714285714,W,L,L,L,L,D
3179,NH,-0.2857142857142857,0.14285714285714285,0.9285714285714286,1.6428571428571428,L,W,W,L,D,D
3180,H,-0.26666666666666666,-0.4666666666666667,1.3333333333333333,1.1333333333333333,L,L,D,L,L,L
3181,D,0.7333333333333333,-0.3333333333333333,1.8,0.8666666666666667,W,L,D,L,W,W
3182,H,-0.3333333333333333,-0.9333333333333333,0.8,0.8,L,L,L,W,W,W
3183,NH,-0.2,1.9333333333333333,1.1333333333333333,2.466666666666667,W,W,D,D,L,W
3184,NH,-0.13333333333333333,0.2,1.2,1.3333333333333333,W,W,L,L,L,W
3185,H,1.5333333333333334,-0.3333333333333333,2.2666666666666666,0.8,W,L,W,D,W,L
3186,H,0.2,2.2666666666666666,1.7333333333333334,2.6666666666666665,W,W,W,W,L,W
3187,D,-1.0666666666666667,-1.4,0.6,0.8,L,L,L,W,L,L
3188,NH,-0.4,0.06666666666666667,1.1333333333333333,1.2666666666666666,L,W,W,W,W,L
3189,H,-0.3333333333333333,-0.7333333333333333,1.1333333333333333,0.8666666666666667,L,W,D,L,W,L
3190,H,-0.5,-0.3125,1.0625,1.0625,L,L,L,W,L,D
3191,H,2.0625,0.6875,2.5,1.75,L,D,W,W,W,D
3192,H,-0.3125,-0.1875,0.875,1.4375,D,W,L,L,L,D
3193,D,-0.875,1.6875,0.8125,2.3125,L,W,W,W,L,W
3194,NH,-1.3125,-0.4375,0.8125,1.0625,D,L,L,L,W,W
3195,D,-1.0,-0.1875,0.75,1.125,L,L,L,W,W,L
3196,H,1.9375,-0.125,2.5,1.25,W,W,W,L,D,D
3197,D,0.125,0.25,1.375,1.8125,W,W,W,W,W,W
3198,H,0.25,-1.0,1.4375,0.625,W,D,W,L,L,L
3199,H,-0.5625,-0.1875,0.75,0.9375,L,W,L,L,D,L
3200,NH,-0.35294117647058826,-0.23529411764705882,1.0,1.0,L,W,L,D,W,L
3201,H,2.0,-0.4117647058823529,2.5294117647058822,1.1764705882352942,W,W,W,L,W,L
3202,NH,-1.1764705882352942,-0.9411764705882353,0.5882352941176471,0.7647058823529411,L,D,D,L,L,L
3203,NH,-0.29411764705882354,0.47058823529411764,1.1764705882352942,1.5294117647058822,W,W,L,W,L,W
3204,NH,0.5882352941176471,0.11764705882352941,1.6470588235294117,1.3529411764705883,L,D,D,W,W,W
3205,H,0.23529411764705882,-1.3529411764705883,1.7647058823529411,0.7647058823529411,D,L,W,D,W,L
3206,D,-0.35294117647058826,-0.8235294117647058,0.8823529411764706,0.8235294117647058,L,D,W,L,L,W
3207,H,-0.17647058823529413,-0.35294117647058826,1.1176470588235294,0.8823529411764706,D,W,L,L,W,L
3208,NH,-0.23529411764705882,2.0,1.3529411764705883,2.5294117647058822,L,W,W,L,L,W
3209,NH,-0.29411764705882354,1.588235294117647,1.1764705882352942,2.235294117647059,L,D,W,W,L,W
3210,H,-0.8333333333333334,-0.3888888888888889,0.8888888888888888,1.1111111111111112,W,L,D,W,L,L
3211,NH,-0.16666666666666666,1.9444444444444444,1.1111111111111112,2.5555555555555554,W,W,W,W,D,W
3212,H,-0.3333333333333333,-0.4444444444444444,1.1111111111111112,1.1111111111111112,L,L,L,W,W,L
3213,D,-0.4444444444444444,-1.1666666666666667,0.8333333333333334,0.5555555555555556,L,L,W,L,L,D
3214,H,2.0555555555555554,-0.3888888888888889,2.5555555555555554,0.9444444444444444,W,L,W,L,L,L
3215,H,-0.7777777777777778,-0.05555555555555555,0.8333333333333334,1.2222222222222223,D,W,D,D,L,L
3216,H,0.16666666666666666,-0.3888888888888889,1.4444444444444444,1.2777777777777777,W,L,D,L,W,W
3217,H,0.5555555555555556,0.2777777777777778,1.6111111111111112,1.8333333333333333,W,W,W,D,W,W
3218,H,1.5555555555555556,-0.3333333333333333,2.2777777777777777,0.8888888888888888,W,D,D,L,W,W
3219,NH,-1.3333333333333333,0.5,0.7222222222222222,1.5555555555555556,L,L,L,L,D,D
3220,H,-0.5263157894736842,-0.42105263157894735,1.0526315789473684,0.8421052631578947,L,D,L,L,W,W
3221,H,0.15789473684210525,-0.631578947368421,1.736842105263158,1.0,L,W,W,W,D,D
3222,D,1.894736842105263,2.1578947368421053,2.5789473684210527,2.5789473684210527,W,W,W,W,W,W
3223,H,-0.47368421052631576,-0.21052631578947367,0.8421052631578947,1.2105263157894737,L,W,D,L,L,L
3224,D,-0.5789473684210527,0.3157894736842105,0.8947368421052632,1.5263157894736843,L,W,L,W,L,D
3225,NH,-1.105263157894737,-0.6842105263157895,0.5789473684210527,0.9473684210526315,D,W,L,D,L,D
3226,NH,-0.10526315789473684,1.631578947368421,1.1578947368421053,2.3157894736842106,L,W,W,W,D,D
3227,NH,-0.5263157894736842,-1.4210526315789473,1.2105263157894737,0.6842105263157895,L,L,L,L,L,L
3228,H,-0.5263157894736842,-0.21052631578947367,1.0526315789473684,1.0526315789473684,L,L,L,W,W,W
3229,H,0.631578947368421,0.631578947368421,1.631578947368421,1.6842105263157894,W,W,L,W,L,W
3230,D,-0.25,-0.25,1.0,1.15,L,L,L,W,W,L
3231,NH,-1.1,1.6,0.55,2.35,L,W,D,W,L,W
3232,H,-0.55,-1.3,0.9,0.8,D,W,L,L,L,L
3233,H,-0.15,-0.4,1.1,0.95,L,W,L,L,W,D
3234,D,-0.3,-0.6,1.15,1.05,W,W,L,W,L,D
3235,D,1.8,0.3,2.5,1.5,D,D,W,W,W,W
3236,D,-0.55,0.4,1.15,1.6,L,L,L,W,L,W
3237,D,-0.45,2.05,1.15,2.5,W,D,L,W,L,W
3238,H,0.8,-0.85,1.7,0.95,W,L,W,W,L,W
3239,H,0.4,-0.6,1.8,0.8,W,L,L,D,W,L
3240,H,-0.42857142857142855,-1.2857142857142858,0.9047619047619048,0.5238095238095238,L,L,W,L,L,D
3241,H,1.7619047619047619,-0.2857142857142857,2.380952380952381,1.1428571428571428,W,D,W,W,W,L
3242,NH,0.2857142857142857,-0.42857142857142855,1.4761904761904763,1.1428571428571428,D,D,D,W,W,L
3243,D,-0.23809523809523808,-0.09523809523809523,1.1428571428571428,1.1904761904761905,D,W,L,L,W,L
3244,H,-0.6666666666666666,0.8571428571428571,0.7619047619047619,1.7619047619047619,L,W,L,W,D,W
3245,H,-0.9047619047619048,-0.5238095238095238,0.9047619047619048,1.1428571428571428,L,D,L,L,W,L
3246,H,1.9523809523809523,-0.23809523809523808,2.4285714285714284,1.0,D,D,D,L,W,L
3247,NH,-0.5714285714285714,0.47619047619047616,1.0476190476190477,1.8571428571428572,D,W,W,W,W,L
3248,NH,-1.3333333333333333,1.7142857142857142,0.7619047619047619,2.4285714285714284,L,D,W,D,L,W
3249,H,0.38095238095238093,-0.42857142857142855,1.5714285714285714,1.0,D,W,L,D,W,L
3250,NH,-0.36363636363636365,-0.3181818181818182,1.0909090909090908,1.0,L,W,D,L,W,W
3251,NH,2.0,-0.22727272727272727,2.4545454545454546,1.1363636363636365,W,D,D,D,D,L
3252,D,-0.5454545454545454,-0.5909090909090909,1.0909090909090908,0.8636363636363636,L,W,D,L,L,L
3253,D,-0.36363636363636365,-1.3636363636363635,1.2272727272727273,0.7272727272727273,W,L,D,L,W,W
3254,H,-0.36363636363636365,0.22727272727272727,0.9545454545454546,1.4090909090909092,L,L,D,D,L,D
3255,D,0.6363636363636364,1.7727272727272727,1.9090909090909092,2.409090909090909,W,W,W,W,W,W
3256,H,1.7272727272727273,0.5454545454545454,2.4545454545454546,1.6363636363636365,W,W,D,D,D,L
3257,H,-1.3181818181818181,-0.09090909090909091,0.5,1.1818181818181819,L,D,L,W,L,L
3258,H,-0.5909090909090909,-0.8181818181818182,0.9545454545454546,1.0,L,W,W,L,D,L
3259,H,0.7727272727272727,-0.7272727272727273,1.6818181818181819,1.0,L,L,W,D,W,W
3260,H,-0.17391304347826086,-0.391304347826087,1.1304347826086956,1.0434782608695652,L,L,D,L,W,D
3261,H,-0.8260869565217391,1.826086956521739,0.9565217391304348,2.4782608695652173,L,W,W,W,L,D
3262,H,1.6956521739130435,0.8260869565217391,2.347826086956522,1.7391304347826086,D,W,W,L,W,W
3263,H,-0.17391304347826086,-1.173913043478261,1.2173913043478262,0.6086956521739131,W,W,D,L,D,L
3264,H,-1.3043478260869565,-0.30434782608695654,0.7391304347826086,1.0434782608695652,D,W,L,L,L,D
3265,H,-0.782608695652174,-0.5217391304347826,0.9565217391304348,1.0869565217391304,L,D,L,L,D,D
3266,NH,0.17391304347826086,1.8695652173913044,1.3478260869565217,2.347826086956522,L,L,L,W,D,D
3267,D,0.34782608695652173,-0.34782608695652173,1.565217391304348,1.2173913043478262,L,D,W,W,D,D
3268,D,-0.5652173913043478,-0.5217391304347826,0.8695652173913043,1.0434782608695652,D,W,W,L,L,W
3269,D,-0.2608695652173913,0.6086956521739131,1.0869565217391304,1.8695652173913044,W,D,W,W,L,W
3270,D,-0.5,-0.6666666666666666,1.0416666666666667,1.0416666666666667,D,W,W,L,L,L
3271,H,1.6666666666666667,-0.5416666666666666,2.375,0.875,L,D,W,D,W,W
3272,H,1.9166666666666667,-1.125,2.375,0.8333333333333334,W,W,L,D,W,L
3273,H,-0.3333333333333333,-0.7083333333333334,1.2083333333333333,1.0416666666666667,D,W,D,L,W,W
3274,NH,0.7083333333333334,-0.25,1.6666666666666667,1.0833333333333333,L,D,W,W,L,W
3275,NH,0.5833333333333334,-0.125,1.8333333333333333,1.2083333333333333,D,W,D,L,W,D
3276,NH,-0.5833333333333334,1.7083333333333333,1.0416666666666667,2.375,L,W,D,D,L,W
3277,H,-0.4166666666666667,-1.3333333333333333,1.0,0.5833333333333334,L,L,L,W,L,L
3278,D,0.041666666666666664,0.041666666666666664,1.2916666666666667,1.2916666666666667,L,W,L,W,L,D
3279,NH,-0.4166666666666667,0.3333333333333333,1.0,1.5416666666666667,L,D,W,L,L,W
3280,D,-0.64,-0.28,0.84,1.28,L,W,D,D,D,D
3281,D,-0.72,-0.44,1.0,0.96,L,L,W,L,L,W
3282,D,-0.16,-0.68,1.16,1.0,W,L,D,L,W,D
3283,H,1.76,-0.48,2.4,1.04,W,D,W,D,D,W
3284,H,0.36,2.08,1.6,2.4,W,W,D,W,L,L
3285,NH,-1.32,0.52,0.56,1.76,L,L,L,D,W,D
3286,H,-0.64,1.72,1.04,2.4,D,W,W,L,L,W
3287,H,0.04,-0.36,1.28,1.08,D,W,W,L,W,L
3288,NH,-1.32,0.04,0.8,1.28,L,D,W,L,D,L
3289,NH,-0.08,0.6,1.28,1.6,W,L,W,L,L,W
3290,H,0.5769230769230769,-0.38461538461538464,1.8076923076923077,1.0384615384615385,W,L,L,W,D,L
3291,H,-0.5769230769230769,-0.15384615384615385,1.0,1.1538461538461537,L,D,D,W,D,D
3292,D,-0.6538461538461539,-0.11538461538461539,1.0,1.2307692307692308,D,L,L,W,L,W
3293,H,-0.2692307692307692,-0.5,1.2692307692307692,1.1153846153846154,D,W,W,D,D,W
3294,D,-0.4230769230769231,-0.6153846153846154,0.9615384615384616,0.8461538461538461,D,D,L,L,L,D
3295,D,1.5384615384615385,1.8076923076923077,2.3076923076923075,2.423076923076923,L,W,W,W,L,W
3296,H,1.9230769230769231,-0.6923076923076923,2.3076923076923075,1.0,L,D,W,L,W,W
3297,H,0.07692307692307693,0.4230769230769231,1.3461538461538463,1.6538461538461537,W,W,D,W,L,D
3298,H,-1.3076923076923077,0.07692307692307693,0.7692307692307693,1.3461538461538463,L,W,L,D,W,W
3299,D,0.6153846153846154,-1.3461538461538463,1.6538461538461537,0.5384615384615384,W,L,L,L,L,L
3300,H,-1.2962962962962963,-0.6296296296296297,0.5555555555555556,1.0,D,D,L,D,L,L
3301,NH,-0.18518518518518517,1.4814814814814814,1.1111111111111112,2.259259259259259,L,D,D,L,W,W
3302,H,-0.5185185185185185,0.5925925925925926,1.0,1.6296296296296295,L,D,L,W,W,L
3303,H,-0.5925925925925926,1.962962962962963,0.8518518518518519,2.3333333333333335,D,W,D,L,L,W
3304,NH,-0.7777777777777778,0.1111111111111111,0.9629629629629629,1.4074074074074074,L,W,D,W,L,D
3305,H,-0.1111111111111111,-0.5185185185185185,1.2222222222222223,1.0740740740740742,D,W,L,L,W,D
3306,H,1.7407407407407407,-0.18518518518518517,2.3703703703703702,1.3333333333333333,D,W,W,D,W,W
3307,D,0.037037037037037035,0.7037037037037037,1.2962962962962963,1.8518518518518519,L,W,W,W,D,L
3308,NH,-0.5555555555555556,-0.4074074074074074,1.0740740740740742,0.9629629629629629,L,D,W,D,D,L
3309,NH,0.37037037037037035,-1.2222222222222223,1.5925925925925926,0.8518518518518519,L,W,W,L,W,L
3310,D,-0.6785714285714286,-0.42857142857142855,0.9642857142857143,1.0714285714285714,L,W,D,L,D,L
3311,H,1.5,-0.03571428571428571,2.2857142857142856,1.2857142857142858,W,W,D,D,L,L
3312,NH,-0.2857142857142857,-0.25,1.2857142857142858,1.0714285714285714,L,L,W,L,D,D
3313,NH,-0.32142857142857145,1.7857142857142858,1.0357142857142858,2.392857142857143,W,W,D,D,D,W
3314,H,-1.1428571428571428,-0.8214285714285714,0.9285714285714286,0.9285714285714286,W,L,W,L,L,D
3315,H,1.8571428571428572,-0.6071428571428571,2.25,1.0357142857142858,L,L,W,L,L,W
3316,D,-0.5714285714285714,-1.1785714285714286,1.0357142857142858,0.6428571428571429,L,W,W,D,L,L
3317,H,0.17857142857142858,-0.5357142857142857,1.4642857142857142,0.9285714285714286,W,W,W,D,W,D
3318,H,0.32142857142857145,0.03571428571428571,1.5357142857142858,1.2857142857142858,L,D,L,L,W,W
3319,D,0.5,0.6785714285714286,1.5714285714285714,1.8214285714285714,L,D,D,W,W,W
3320,NH,-0.20689655172413793,-0.3448275862068966,1.1379310344827587,1.0,W,L,L,W,L,D
3321,H,0.6551724137931034,-0.6551724137931034,1.793103448275862,0.9655172413793104,D,D,D,L,W,D
3322,D,-0.06896551724137931,-0.3103448275862069,1.2413793103448276,1.2413793103448276,L,L,W,L,D,W
3323,H,-0.41379310344827586,-0.5517241379310345,1.0689655172413792,1.0344827586206897,D,D,W,L,L,W
3324,D,-0.6206896551724138,-1.0344827586206897,0.896551724137931,1.0,L,W,W,W,D,W
3325,NH,-1.1379310344827587,1.4827586206896552,0.6551724137931034,2.310344827586207,D,W,W,W,D,D
3326,NH,-0.8275862068965517,0.27586206896551724,1.0,1.5172413793103448,L,W,L,W,L,W
3327,NH,1.7586206896551724,2.0344827586206895,2.413793103448276,2.2758620689655173,W,W,W,L,D,W
3328,H,0.0,0.4827586206896552,1.2413793103448276,1.5517241379310345,L,D,D,L,L,D
3329,H,-0.8620689655172413,0.3448275862068966,0.896551724137931,1.5862068965517242,L,W,L,L,L,L
3330,D,-0.5666666666666667,0.6666666666666666,1.0,1.8333333333333333,L,W,D,D,L,D
3331,NH,-0.26666666666666666,-0.06666666666666667,1.0666666666666667,1.2333333333333334,W,D,L,L,W,W
3332,H,1.5,-0.36666666666666664,2.3333333333333335,1.1333333333333333,W,W,W,D,W,W
3333,H,2.0,-0.26666666666666666,2.3,1.1,W,L,W,W,L,L
3334,H,0.3,1.6666666666666667,1.5666666666666667,2.3333333333333335,W,L,W,W,W,W
3335,H,-1.0,-0.8333333333333334,1.0,0.9666666666666667,D,L,W,L,W,L
3336,D,-0.8,0.03333333333333333,0.9666666666666667,1.3,W,W,L,L,L,D
3337,NH,-0.6666666666666666,0.43333333333333335,0.9333333333333333,1.5,L,L,D,D,L,L
3338,NH,-0.3,-1.1666666666666667,1.2333333333333334,0.6333333333333333,D,L,L,D,L,W
3339,H,0.3,-0.6,1.5333333333333334,0.9,L,D,W,L,L,W
3340,NH,0.6451612903225806,1.4838709677419355,1.8064516129032258,2.3548387096774195,D,W,W,W,D,W
3341,H,-0.3548387096774194,0.3225806451612903,1.064516129032258,1.6129032258064515,L,W,L,W,W,W
3342,NH,-0.03225806451612903,2.032258064516129,1.2903225806451613,2.3225806451612905,W,W,D,W,L,W
3343,H,1.5806451612903225,-0.9354838709677419,2.2580645161290325,1.064516129032258,L,W,L,D,W,W
3344,D,-0.8387096774193549,0.3225806451612903,0.9354838709677419,1.5806451612903225,L,W,L,L,L,W
3345,NH,0.03225806451612903,-0.6774193548387096,1.2903225806451613,0.9032258064516129,D,L,W,L,L,D
3346,H,-0.6129032258064516,-0.7741935483870968,0.8709677419354839,0.967741935483871,L,D,D,W,L,L
3347,D,0.45161290322580644,-0.5483870967741935,1.5483870967741935,1.0,W,D,L,L,D,D
3348,NH,-1.064516129032258,-0.2903225806451613,0.7096774193548387,1.032258064516129,W,L,L,W,D,L
3349,NH,-0.3870967741935484,-0.3548387096774194,1.096774193548387,1.1935483870967742,L,L,W,D,D,L
3350,NH,-0.78125,-0.8125,0.9375,0.9375,L,D,D,L,W,L
3351,H,1.46875,0.4375,2.375,1.53125,W,D,W,W,W,L
3352,H,2.0,-1.0625,2.34375,0.6875,W,L,W,W,W,L
3353,NH,0.3125,1.6875,1.5625,2.28125,D,W,W,L,L,L
3354,H,-1.0625,-0.3125,1.03125,1.125,L,W,W,L,D,L
3355,H,-0.53125,-0.59375,1.0,0.96875,D,W,D,L,L,L
3356,H,-0.25,-0.4375,1.09375,1.0625,W,L,L,L,W,W
3357,H,0.28125,-0.0625,1.5625,1.25,L,L,W,W,W,D
3358,D,-0.5625,-0.03125,0.9375,1.25,W,L,L,D,D,W
3359,NH,-0.28125,0.59375,1.25,1.75,W,L,L,D,D,W
3360,D,-0.7575757575757576,-0.5454545454545454,1.0,0.9393939393939394,W,D,D,W,L,L
3361,D,-0.3939393939393939,0.18181818181818182,1.0909090909090908,1.5151515151515151,L,L,W,D,L,W
3362,H,-0.5151515151515151,2.0,1.0303030303030303,2.3636363636363638,L,W,L,W,L,W
3363,H,1.7575757575757576,-0.7878787878787878,2.303030303030303,0.9090909090909091,W,L,W,L,L,D
3364,H,0.3939393939393939,-0.30303030303030304,1.4848484848484849,1.2121212121212122,L,L,D,W,W,L
3365,NH,-1.0909090909090908,0.36363636363636365,0.6666666666666666,1.606060606060606,L,W,L,L,W,W
3366,D,-0.15151515151515152,-0.9393939393939394,1.2121212121212122,1.0909090909090908,L,W,L,L,W,W
3367,NH,-0.6060606060606061,1.4545454545454546,0.9393939393939394,2.393939393939394,L,W,W,W,L,W
3368,H,-0.030303030303030304,-0.48484848484848486,1.2424242424242424,1.0606060606060606,D,W,L,D,D,D
3369,H,0.6060606060606061,-0.15151515151515152,1.7878787878787878,1.1515151515151516,W,W,L,W,D,L
3370,H,1.4705882352941178,-0.5,2.411764705882353,1.0294117647058822,W,L,W,W,W,D
3371,D,-0.3235294117647059,-0.6470588235294118,1.1764705882352942,0.9117647058823529,L,L,L,L,W,W
3372,D,-0.7352941176470589,0.0,1.0,1.2941176470588236,D,W,W,D,D,L
3373,H,0.17647058823529413,-0.14705882352941177,1.5,1.2058823529411764,D,D,L,L,D,L
3374,NH,-0.8823529411764706,-0.38235294117647056,0.8823529411764706,1.088235294117647,L,D,L,L,L,W
3375,H,1.911764705882353,0.6764705882352942,2.2941176470588234,1.8235294117647058,L,W,W,W,W,L
3376,H,0.4117647058823529,-0.47058823529411764,1.6470588235294117,1.088235294117647,W,W,W,L,L,L
3377,H,-0.9117647058823529,-1.1176470588235294,1.088235294117647,0.6470588235294118,D,L,W,L,L,L
3378,H,-0.23529411764705882,0.4117647058823529,1.1176470588235294,1.5294117647058822,L,W,W,L,W,D
3379,D,-0.5,-0.3235294117647059,1.0294117647058822,1.1764705882352942,L,L,W,L,D,W
3380,NH,-1.1428571428571428,0.2,0.6285714285714286,1.542857142857143,L,W,L,D,L,L
3381,H,-0.6285714285714286,-0.17142857142857143,0.9142857142857143,1.1714285714285715,D,W,L,L,L,W
3382,NH,-0.5714285714285714,-0.8285714285714286,1.0571428571428572,1.1428571428571428,L,W,W,D,L,W
3383,H,1.8857142857142857,-0.7142857142857143,2.342857142857143,1.0,W,D,W,D,W,W
3384,H,0.6285714285714286,0.5142857142857142,1.7714285714285714,1.6857142857142857,L,W,W,W,W,W
3385,NH,-0.17142857142857143,-0.9142857142857143,1.1714285714285715,0.8571428571428571,L,L,D,L,L,L
3386,NH,0.0,1.4857142857142858,1.2857142857142858,2.4285714285714284,D,W,W,W,D,W
3387,NH,0.34285714285714286,1.8857142857142857,1.4857142857142858,2.3142857142857145,L,W,W,L,L,W
3388,H,-0.3142857142857143,-0.6,1.1428571428571428,0.9142857142857143,W,L,D,D,L,D
3389,NH,-0.8285714285714286,0.6285714285714286,1.1428571428571428,1.7714285714285714,W,L,D,W,W,W
3390,D,1.8611111111111112,-0.5833333333333334,2.3333333333333335,0.9722222222222222,W,W,W,D,L,L
3391,NH,-0.19444444444444445,-0.5277777777777778,1.1388888888888888,1.0,L,D,W,L,L,L
3392,NH,-0.8055555555555556,-0.2222222222222222,0.9722222222222222,1.1944444444444444,L,W,D,W,D,D
3393,H,-0.5555555555555556,-0.19444444444444445,0.9722222222222222,1.1388888888888888,W,L,L,L,D,D
3394,H,-0.8611111111111112,-1.1388888888888888,0.9166666666666666,0.6111111111111112,W,L,L,L,L,L
3395,H,-0.3055555555555556,1.4722222222222223,1.1666666666666667,2.4444444444444446,D,W,D,W,L,W
3396,D,1.8333333333333333,-0.027777777777777776,2.3055555555555554,1.25,D,L,W,D,W,W
3397,D,0.4444444444444444,0.3055555555555556,1.6388888888888888,1.4444444444444444,L,L,W,L,W,W
3398,D,0.2222222222222222,-0.6388888888888888,1.5833333333333333,1.0277777777777777,W,L,W,L,D,W
3399,D,-0.5555555555555556,1.8333333333333333,0.9722222222222222,2.3055555555555554,W,D,L,W,D,W
3400,H,-0.24324324324324326,-0.02702702702702703,1.2162162162162162,1.2432432432432432,W,D,D,L,D,D
3401,H,0.2972972972972973,-0.7837837837837838,1.4324324324324325,1.162162162162162,D,L,L,W,L,W
3402,D,0.7297297297297297,0.21621621621621623,1.837837837837838,1.5675675675675675,W,D,W,W,L,W
3403,D,1.3783783783783783,-0.21621621621621623,2.3783783783783785,1.1081081081081081,L,L,W,L,W,W
3404,H,-1.135135135135135,-0.5405405405405406,0.5945945945945946,0.972972972972973,L,D,L,W,L,L
3405,H,-0.16216216216216217,1.7837837837837838,1.2432432432432432,2.27027027027027,W,D,W,D,W,W
3406,D,-0.4864864864864865,1.8108108108108107,1.054054054054054,2.2972972972972974,W,D,D,W,L,W
3407,D,-0.21621621621621623,-0.8378378378378378,1.1081081081081081,0.9459459459459459,L,L,L,L,L,D
3408,H,-0.5675675675675675,0.43243243243243246,0.972972972972973,1.6216216216216217,D,D,W,L,D,W
3409,NH,-0.6216216216216216,-0.8108108108108109,1.027027027027027,0.972972972972973,D,W,L,W,L,L
