,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
827,NH,-0.2857142857142857,0.2857142857142857,1.0,1.5714285714285714,W,W,L,W,W,W
828,D,0.14285714285714285,-0.2857142857142857,1.5714285714285714,0.7142857142857143,D,D,L,D,W,L
829,D,-1.5714285714285714,-0.5714285714285714,0.5714285714285714,0.42857142857142855,W,L,L,L,L,W
830,H,0.375,0.25,1.625,1.375,D,L,W,W,L,L
831,H,0.0,-0.75,1.125,0.875,W,W,D,L,L,L
832,NH,-0.5,0.25,1.0,1.5,D,W,W,L,L,D
833,NH,0.25,1.5,1.25,2.375,L,W,L,W,W,W
834,NH,0.125,1.25,1.0,1.875,L,W,D,D,L,D
835,H,0.0,-0.25,1.25,1.0,L,D,L,L,W,W
836,D,-0.25,0.375,0.625,1.375,D,D,L,W,D,L
837,H,0.375,0.25,1.375,1.25,D,L,W,L,L,W
838,H,0.5,0.125,1.75,1.0,W,L,W,D,W,L
839,H,1.5,-0.5,2.375,1.0,W,D,W,W,W,L
840,H,0.3333333333333333,-0.3333333333333333,1.6666666666666667,0.8888888888888888,W,L,W,D,L,W
841,NH,-0.4444444444444444,-0.1111111111111111,0.5555555555555556,1.3333333333333333,D,D,D,L,L,D
842,NH,-0.2222222222222222,0.3333333333333333,0.7777777777777778,1.3333333333333333,D,W,D,W,D,D
843,D,1.1111111111111112,-0.2222222222222222,1.7777777777777777,0.6666666666666666,D,D,W,D,D,L
844,H,0.5555555555555556,-0.4444444444444444,1.7777777777777777,0.8888888888888888,W,L,D,D,W,L
845,H,0.3333333333333333,0.2222222222222222,1.5555555555555556,1.4444444444444444,W,W,L,L,W,L
846,H,-1.0,-1.7777777777777777,0.7777777777777778,0.5555555555555556,L,D,W,L,L,W
847,H,1.4444444444444444,-0.4444444444444444,2.4444444444444446,0.5555555555555556,W,D,W,D,W,L
848,NH,0.4444444444444444,0.5555555555555556,1.5555555555555556,1.8888888888888888,W,W,D,W,W,W
849,H,0.3333333333333333,-1.0,1.6666666666666667,0.7777777777777778,W,L,W,W,L,L
850,NH,0.1,1.1,1.3,1.9,L,W,W,D,L,W
851,D,-0.4,-1.7,0.7,0.5,L,L,D,D,D,L
852,H,0.7,-0.4,1.9,0.8,W,L,W,L,D,D
853,NH,-0.6,0.0,0.8,1.5,L,W,L,D,D,L
854,NH,-0.4,0.5,0.8,1.5,L,W,L,W,L,W
855,H,0.3,-0.6,1.3,0.8,W,L,L,L,L,D
856,H,0.5,-0.2,1.7,0.7,W,D,W,D,L,D
857,H,-0.4,-0.4,0.8,0.8,L,L,L,L,D,L
858,H,0.0,0.7,1.5,1.9,W,W,D,W,L,D
859,H,0.9,-0.6,2.0,0.8,W,L,W,L,W,D
860,D,0.6363636363636364,0.2727272727272727,1.6363636363636365,1.2727272727272727,W,D,W,W,W,L
861,H,-0.9090909090909091,0.36363636363636365,0.9090909090909091,1.5454545454545454,L,L,W,W,L,W
862,D,-0.7272727272727273,-0.36363636363636365,0.7272727272727273,0.7272727272727273,L,D,L,L,L,D
863,D,-0.6363636363636364,0.09090909090909091,0.45454545454545453,1.3636363636363635,L,D,L,L,D,W
864,NH,-1.5454545454545454,0.0,0.5454545454545454,1.1818181818181819,D,L,L,L,D,W
865,D,1.0,1.3636363636363635,1.8181818181818181,2.3636363636363638,D,D,W,W,D,W
866,NH,-0.36363636363636365,0.5454545454545454,0.6363636363636364,1.9090909090909092,L,W,D,W,D,W
867,D,1.3636363636363635,1.0909090909090908,2.3636363636363638,2.090909090909091,D,W,W,W,W,W
868,H,0.09090909090909091,-1.5454545454545454,1.3636363636363635,0.5454545454545454,D,D,L,L,W,D
869,D,0.5454545454545454,1.0,1.9090909090909092,1.8181818181818181,W,D,W,W,W,D
870,H,0.16666666666666666,-0.3333333333333333,1.3333333333333333,0.9166666666666666,W,W,L,L,L,L
871,H,-0.3333333333333333,-0.75,0.75,1.0833333333333333,D,W,D,L,L,W
872,D,-0.9166666666666666,-0.4166666666666667,0.6666666666666666,0.5833333333333334,L,L,L,L,L,D
873,NH,0.08333333333333333,0.5833333333333334,1.4166666666666667,1.5833333333333333,L,D,L,W,W,W
874,NH,-0.5833333333333334,0.6666666666666666,0.6666666666666666,1.75,L,W,L,W,L,W
875,D,0.25,-0.5833333333333334,1.25,0.5,D,D,D,L,W,L
876,H,0.16666666666666666,-0.6666666666666666,1.8333333333333333,0.75,L,D,W,L,W,L
877,NH,-1.5833333333333333,0.25,0.5,1.25,L,D,D,D,L,W
878,H,0.9166666666666666,-0.3333333333333333,1.75,0.75,D,D,D,D,W,L
879,D,-0.6666666666666666,0.08333333333333333,0.75,1.4166666666666667,D,L,L,L,L,W
880,NH,-0.46153846153846156,0.3076923076923077,0.8461538461538461,1.6153846153846154,L,W,W,W,L,D
881,D,-0.5384615384615384,-0.8461538461538461,0.5384615384615384,0.6923076923076923,D,D,D,L,L,L
882,D,0.7692307692307693,0.3076923076923077,1.8461538461538463,1.4615384615384615,W,W,W,W,W,L
883,H,1.1538461538461537,0.3076923076923077,2.076923076923077,1.6923076923076923,D,L,W,D,W,W
884,D,0.7692307692307693,0.23076923076923078,1.6923076923076923,1.9230769230769231,W,W,D,L,W,W
885,H,-0.38461538461538464,-0.6923076923076923,0.6153846153846154,0.6153846153846154,D,L,L,L,L,L
886,NH,-0.8461538461538461,1.3076923076923077,1.0,2.3076923076923075,L,W,W,D,L,D
887,H,1.3076923076923077,-0.6923076923076923,2.3076923076923075,0.6153846153846154,W,L,D,L,D,L
888,NH,-0.46153846153846156,0.7692307692307693,0.8461538461538461,1.6923076923076923,L,W,W,D,L,W
889,H,-0.5384615384615384,1.1538461538461537,0.5384615384615384,2.076923076923077,D,D,D,W,L,W
890,NH,-1.8571428571428572,0.7142857142857143,0.42857142857142855,1.7857142857142858,L,D,L,W,L,W
891,H,0.2857142857142857,-0.6428571428571429,1.4285714285714286,0.7142857142857143,D,D,W,L,W,D
892,H,0.21428571428571427,-0.9285714285714286,1.8571428571428572,0.9285714285714286,D,L,W,L,L,W
893,NH,-0.7857142857142857,0.5,0.7142857142857143,1.7142857142857142,D,W,D,W,L,W
894,NH,-0.14285714285714285,1.1428571428571428,1.2857142857142858,1.9285714285714286,L,W,D,W,L,D
895,D,-0.2857142857142857,0.2857142857142857,0.8571428571428571,1.6428571428571428,L,D,W,L,D,D
896,D,0.5714285714285714,-0.07142857142857142,1.3571428571428572,0.7857142857142857,D,W,W,D,D,L
897,NH,0.2857142857142857,0.5,1.6428571428571428,1.7142857142857142,D,W,L,W,D,W
898,NH,0.5,1.3571428571428572,1.7142857142857142,2.357142857142857,W,W,W,W,W,D
899,H,0.2857142857142857,-0.14285714285714285,1.6428571428571428,1.2857142857142858,D,L,L,D,D,L
900,H,0.8,0.4666666666666667,1.8666666666666667,1.2666666666666666,W,L,D,D,W,W
901,D,0.8,0.6666666666666666,1.7333333333333334,1.5333333333333334,W,W,D,D,W,W
902,D,-0.9333333333333333,-0.9333333333333333,0.8666666666666667,0.6666666666666666,L,L,L,D,L,D
903,H,-1.0,-1.8666666666666667,0.6666666666666666,0.4,L,L,D,L,L,L
904,D,-1.0,0.26666666666666666,0.5333333333333333,1.9333333333333333,L,W,L,D,L,W
905,H,1.3333333333333333,-0.4,2.0,0.7333333333333333,W,W,W,D,W,D
906,NH,-0.06666666666666667,-0.6,0.8,0.7333333333333333,D,L,W,L,D,L
907,H,1.0666666666666667,-0.26666666666666666,2.0,0.8666666666666667,L,D,W,L,D,W
908,D,-0.26666666666666666,1.3333333333333333,1.2,2.4,L,W,L,W,D,W
909,NH,0.7333333333333333,0.8,1.8,1.7333333333333334,W,W,W,D,W,W
910,H,0.8125,-0.875,1.9375,0.8125,W,W,W,L,D,D
911,H,0.625,-0.375,1.5,0.8125,D,L,W,D,D,L
912,H,1.125,-1.8125,2.0625,0.375,W,L,L,L,W,L
913,H,-0.25,-0.5,1.1875,0.875,D,W,L,L,L,L
914,H,-0.875,1.125,0.875,1.875,D,L,L,W,L,W
915,NH,0.125,0.5,1.625,1.375,W,W,L,L,D,D
916,H,-0.625,-0.9375,0.6875,0.5625,L,D,W,L,D,L
917,H,-0.875,1.25,0.6875,2.3125,D,D,L,W,D,W
918,H,-0.125,0.25,0.75,1.875,L,D,D,W,W,D
919,D,-0.5,-0.875,0.875,0.875,W,D,L,L,L,L
920,NH,-1.8823529411764706,-0.7647058823529411,0.35294117647058826,0.8235294117647058,L,W,L,D,L,L
921,NH,-0.5294117647058824,-0.17647058823529413,0.7647058823529411,1.2941176470588236,L,W,L,D,D,L
922,H,0.17647058823529413,-0.4117647058823529,1.7647058823529411,0.8235294117647058,L,W,D,L,W,W
923,NH,0.8235294117647058,-0.058823529411764705,1.7647058823529411,0.8823529411764706,W,W,D,L,W,D
924,D,-0.9411764705882353,0.47058823529411764,0.7647058823529411,1.588235294117647,L,L,W,L,L,W
925,NH,0.35294117647058826,0.7647058823529411,1.2941176470588236,1.588235294117647,L,W,W,D,L,W
926,H,-1.0588235294117647,0.058823529411764705,0.5294117647058824,1.5294117647058822,L,L,D,W,L,L
927,H,1.1176470588235294,0.8823529411764706,2.176470588235294,2.0,L,W,D,W,W,W
928,NH,1.0,1.2352941176470589,1.7647058823529411,2.1176470588235294,L,W,L,W,W,L
929,H,1.1176470588235294,-0.058823529411764705,2.176470588235294,0.8823529411764706,L,W,D,L,W,D
930,D,0.4444444444444444,0.2777777777777778,1.5555555555555556,1.8333333333333333,D,W,L,L,L,D
931,H,-0.5,-0.5,0.7777777777777778,0.8333333333333334,L,D,W,L,L,W
932,D,-0.5555555555555556,-0.8888888888888888,0.7222222222222222,0.6666666666666666,L,W,L,L,L,D
933,H,1.1111111111111112,0.7222222222222222,1.8333333333333333,1.6666666666666667,W,L,L,W,L,D
934,NH,-0.6666666666666666,0.3888888888888889,0.9444444444444444,1.3888888888888888,W,W,W,L,D,W
935,H,-0.6666666666666666,-0.8888888888888888,1.0,0.7777777777777778,D,D,W,L,D,W
936,NH,-0.05555555555555555,0.7777777777777778,1.4444444444444444,1.8888888888888888,L,L,L,W,W,W
937,H,1.2222222222222223,0.8333333333333334,2.1666666666666665,1.6666666666666667,W,W,W,W,W,D
938,D,-0.1111111111111111,-1.8333333333333333,1.3888888888888888,0.3333333333333333,W,L,W,L,D,L
939,H,-0.5,-0.6666666666666666,0.8333333333333334,0.9444444444444444,D,W,L,W,W,D
940,D,0.7894736842105263,0.42105263157894735,1.9473684210526316,1.5263157894736843,W,D,L,D,W,L
941,NH,-1.736842105263158,1.105263157894737,0.3684210526315789,1.894736842105263,D,W,L,W,L,L
942,H,0.7368421052631579,-0.3157894736842105,1.5789473684210527,0.8947368421052632,L,W,W,L,W,W
943,D,0.5263157894736842,1.105263157894737,1.5789473684210527,2.263157894736842,L,W,L,W,W,L
944,NH,-0.8947368421052632,1.2105263157894737,0.7368421052631579,2.210526315789474,L,W,D,W,L,W
945,H,-0.05263157894736842,-0.5263157894736842,0.9473684210526315,0.7368421052631579,L,D,W,L,W,L
946,D,0.3684210526315789,-0.5789473684210527,1.368421052631579,1.105263157894737,D,W,W,D,L,W
947,H,-0.8421052631578947,-0.10526315789473684,0.6842105263157895,1.368421052631579,D,D,W,W,L,W
948,D,0.2631578947368421,-0.10526315789473684,1.7894736842105263,1.368421052631579,D,L,W,L,L,L
949,D,-0.631578947368421,-0.5263157894736842,0.7894736842105263,0.7368421052631579,L,D,D,L,L,L
950,H,0.75,-0.15,1.9,1.3,D,L,W,D,L,W
951,NH,0.8,1.05,1.65,2.2,W,D,L,W,W,W
952,NH,0.5,-0.8,1.55,0.85,D,L,L,L,L,W
953,H,-1.05,-0.4,0.7,0.85,L,L,L,W,D,L
954,H,0.15,-0.55,1.05,1.1,W,D,L,W,W,D
955,H,0.4,1.35,1.45,2.25,W,W,D,W,W,W
956,NH,-0.75,0.4,0.8,1.5,W,D,D,D,W,D
957,NH,-1.7,-0.1,0.35,1.35,L,D,D,L,L,L
958,D,0.25,1.05,1.75,1.85,D,D,D,W,W,W
959,H,1.05,0.4,2.2,1.45,D,W,W,D,W,W
960,H,0.42857142857142855,0.23809523809523808,1.5714285714285714,1.1428571428571428,W,W,D,W,D,L
961,NH,-0.6666666666666666,0.7619047619047619,0.7142857142857143,1.9523809523809523,D,W,L,D,D,W
962,H,1.2380952380952381,-0.42857142857142855,2.142857142857143,0.9047619047619048,L,D,W,W,W,L
963,NH,-0.7142857142857143,0.6190476190476191,0.9523809523809523,1.5714285714285714,W,L,L,W,L,L
964,NH,-0.6190476190476191,0.42857142857142855,1.0476190476190477,1.4761904761904763,L,L,D,D,W,L
965,H,-0.047619047619047616,-0.9047619047619048,1.4285714285714286,0.8095238095238095,W,W,D,L,L,L
966,H,-0.47619047619047616,-1.6666666666666667,0.8095238095238095,0.3333333333333333,L,L,L,L,W,D
967,D,1.0,-0.7619047619047619,1.8095238095238095,0.7619047619047619,D,L,D,W,W,D
968,NH,-0.19047619047619047,0.23809523809523808,1.2380952380952381,1.7142857142857142,L,D,L,D,D,D
969,D,1.1428571428571428,-0.42857142857142855,2.238095238095238,0.9047619047619048,W,D,D,W,W,L
970,H,0.45454545454545453,-0.6818181818181818,1.6363636363636365,1.0,W,L,W,L,D,D
971,H,0.7727272727272727,0.18181818181818182,2.0,1.0909090909090908,W,L,W,W,D,W
972,NH,-1.6363636363636365,-0.7272727272727273,0.3181818181818182,0.7727272727272727,L,D,L,L,L,W
973,H,0.6818181818181818,0.3181818181818182,1.6363636363636365,1.7727272727272727,W,W,L,D,W,D
974,H,1.2272727272727273,-0.2727272727272727,2.1818181818181817,1.1818181818181819,W,L,L,L,W,L
975,D,-0.7727272727272727,0.9545454545454546,0.9090909090909091,1.7727272727272727,L,D,W,D,L,D
976,H,0.3181818181818182,-0.6818181818181818,1.4545454545454546,0.6818181818181818,W,L,L,D,W,L
977,NH,-0.4090909090909091,0.0,0.9090909090909091,1.5,W,W,L,W,L,D
978,H,-0.9090909090909091,0.5,0.7727272727272727,1.5454545454545454,L,W,W,L,L,D
979,NH,-0.45454545454545453,0.7727272727272727,0.8636363636363636,2.0,L,W,D,W,W,D
980,D,0.043478260869565216,-0.7391304347826086,1.565217391304348,0.9130434782608695,W,D,W,L,W,W
981,NH,-0.6956521739130435,1.1304347826086956,0.6521739130434783,2.217391304347826,L,D,L,W,D,W
982,D,-0.5217391304347826,-0.43478260869565216,1.1304347826086956,0.8695652173913043,L,L,L,W,L,L
983,H,0.391304347826087,-1.608695652173913,1.4782608695652173,0.30434782608695654,L,L,W,L,L,L
984,NH,-0.7391304347826086,1.434782608695652,0.9565217391304348,2.217391304347826,L,W,L,W,L,L
985,H,0.08695652173913043,-0.782608695652174,1.0434782608695652,0.8695652173913043,L,W,L,L,W,W
986,D,0.2608695652173913,0.30434782608695654,1.6956521739130435,1.434782608695652,L,D,W,W,D,L
987,NH,-0.6521739130434783,0.6956521739130435,0.8695652173913043,1.6956521739130435,W,W,D,W,L,L
988,D,0.9130434782608695,0.5217391304347826,1.7391304347826086,1.6956521739130435,D,W,D,W,D,W
989,D,0.5217391304347826,0.043478260869565216,1.6956521739130435,1.565217391304348,W,W,W,W,W,W
990,H,1.2083333333333333,-0.5,2.25,1.125,W,D,D,L,W,L
991,D,-0.4166666666666667,-0.7916666666666666,0.875,0.625,D,L,L,L,W,L
992,H,-0.7083333333333334,-0.6666666666666666,0.9166666666666666,0.8333333333333334,D,L,D,W,L,D
993,H,-0.8333333333333334,-0.4583333333333333,0.8333333333333334,0.8333333333333334,L,L,W,D,L,L
994,H,0.8333333333333334,-0.7916666666666666,2.0833333333333335,0.9166666666666666,W,L,W,L,W,L
995,D,-1.625,0.25,0.2916666666666667,1.6666666666666667,L,D,L,L,L,W
996,D,0.7083333333333334,0.16666666666666666,1.75,1.125,W,W,W,L,W,L
997,H,1.4583333333333333,0.4583333333333333,2.25,1.5416666666666667,W,W,W,L,W,W
998,H,0.3333333333333333,0.8333333333333334,1.5,1.6666666666666667,W,L,D,D,W,D
999,D,-0.4583333333333333,-1.625,0.8333333333333334,0.2916666666666667,L,L,D,L,L,L
1000,D,0.04,0.68,1.52,1.72,D,D,D,W,W,W
1001,H,0.92,-0.72,1.72,0.92,W,W,L,L,D,W
1002,NH,0.24,1.28,1.64,2.28,D,W,D,W,L,D
1003,D,0.36,0.84,1.48,2.12,L,W,W,W,L,W
1004,NH,-0.8,-0.4,0.88,0.88,L,D,L,D,L,L
1005,D,0.16,1.48,1.12,2.28,D,W,W,W,L,W
1006,H,-0.68,0.28,0.8,1.44,L,L,L,W,W,D
1007,H,-0.76,0.48,0.64,1.64,D,D,L,D,L,W
1008,D,-0.6,-0.64,1.08,1.0,L,W,D,D,L,D
1009,H,0.48,-0.6,1.64,1.08,D,L,D,D,W,L
1010,NH,-0.3076923076923077,0.34615384615384615,0.9615384615384616,1.4615384615384615,W,D,D,L,D,W
1011,NH,-1.5,0.15384615384615385,0.34615384615384615,1.1153846153846154,D,D,D,D,L,W
1012,H,0.6538461538461539,-0.8461538461538461,1.6923076923076923,0.8461538461538461,D,L,D,L,W,L
1013,H,-0.6153846153846154,-0.6923076923076923,1.0,0.7307692307692307,D,W,W,D,D,L
1014,H,-0.8076923076923077,-0.6153846153846154,0.8846153846153846,0.8846153846153846,L,W,W,L,L,L
1015,D,0.2692307692307692,-0.5,1.4230769230769231,0.8076923076923077,D,D,L,L,W,L
1016,D,0.8076923076923077,0.8846153846153846,2.076923076923077,1.6923076923076923,D,D,W,W,W,L
1017,NH,1.4230769230769231,0.15384615384615385,2.230769230769231,1.5769230769230769,D,L,W,D,W,D
1018,H,1.3076923076923077,0.038461538461538464,2.3076923076923075,1.5,W,D,W,D,W,D
1019,D,-0.5,1.3076923076923077,0.8076923076923077,2.3076923076923075,D,W,L,W,L,W
1020,NH,-0.7037037037037037,0.2962962962962963,0.7037037037037037,1.4814814814814814,L,W,W,D,D,L
1021,H,0.8888888888888888,-0.5555555555555556,1.7407407407407407,1.0740740740740742,W,W,D,D,W,W
1022,NH,-0.6666666666666666,1.3333333333333333,1.037037037037037,2.1481481481481484,L,L,D,D,L,W
1023,H,0.37037037037037035,-0.7037037037037037,1.5185185185185186,0.9629629629629629,W,W,D,L,L,W
1024,H,-0.6666666666666666,-1.5555555555555556,0.8518518518518519,0.3333333333333333,L,L,W,D,L,D
1025,H,-0.037037037037037035,-0.3333333333333333,1.4444444444444444,0.9259259259259259,L,L,D,W,D,D
1026,NH,-0.8518518518518519,0.5185185185185185,0.8148148148148148,1.6296296296296295,L,W,L,L,L,D
1027,NH,0.18518518518518517,0.6666666666666666,1.6296296296296295,1.7407407407407407,W,W,L,D,D,D
1028,D,1.3333333333333333,0.5185185185185185,2.3333333333333335,1.6296296296296295,W,W,W,L,W,D
1029,H,-0.48148148148148145,0.25925925925925924,0.8148148148148148,1.1851851851851851,D,W,D,D,L,D
1030,D,-1.5714285714285714,-0.7142857142857143,0.32142857142857145,0.9285714285714286,L,L,L,W,D,L
1031,NH,-0.7142857142857143,1.4285714285714286,0.6785714285714286,2.1785714285714284,L,W,L,L,W,D
1032,D,0.10714285714285714,-0.5714285714285714,1.5714285714285714,0.9285714285714286,L,W,W,L,L,W
1033,NH,-0.5714285714285714,-0.8571428571428571,1.0357142857142858,0.7857142857142857,L,L,W,L,D,L
1034,NH,-0.7857142857142857,0.07142857142857142,1.0,1.5,L,W,L,L,D,D
1035,NH,0.14285714285714285,0.8928571428571429,1.4285714285714286,2.0714285714285716,L,W,W,D,D,D
1036,NH,-0.42857142857142855,0.9285714285714286,0.8928571428571429,1.7857142857142858,L,W,L,W,W,D
1037,H,0.7142857142857143,0.39285714285714285,1.7857142857142858,1.5714285714285714,W,W,W,W,D,D
1038,H,0.9285714285714286,0.14285714285714285,1.7857142857142858,1.4285714285714286,W,L,W,W,D,D
1039,D,0.07142857142857142,-0.7142857142857143,1.5,0.6785714285714286,W,L,L,L,D,W
1040,H,1.0344827586206897,-0.7931034482758621,1.8275862068965518,0.9655172413793104,W,L,W,L,W,L
1041,H,-0.7931034482758621,0.10344827586206896,0.8620689655172413,1.5517241379310345,W,D,L,L,L,W
1042,NH,-0.6896551724137931,0.7586206896551724,0.9310344827586207,1.8275862068965518,D,W,L,W,W,W
1043,H,0.27586206896551724,0.0,1.206896551724138,1.3793103448275863,W,L,L,L,W,W
1044,D,-0.5517241379310345,1.2413793103448276,0.9310344827586207,2.2413793103448274,D,D,W,D,L,W
1045,D,0.5172413793103449,-0.5862068965517241,1.6551724137931034,1.0,D,L,W,L,W,W
1046,H,1.0344827586206897,-1.5172413793103448,2.103448275862069,0.3448275862068966,W,D,W,L,D,L
1047,H,0.3103448275862069,-0.3448275862068966,1.5172413793103448,0.896551724137931,L,W,W,D,W,D
1048,D,1.2413793103448276,-0.5862068965517241,2.2413793103448274,1.0,D,L,D,L,W,W
1049,NH,-1.5172413793103448,1.4827586206896552,0.3448275862068966,2.206896551724138,D,W,L,W,L,L
1050,H,1.1,-0.7,1.8666666666666667,0.9333333333333333,W,W,W,W,W,L
1051,H,0.36666666666666664,0.5,1.5666666666666667,1.6333333333333333,W,D,L,D,W,W
1052,NH,-0.7,1.0333333333333334,0.9,2.1333333333333333,L,W,D,W,L,W
1053,H,-0.13333333333333333,0.1,1.3333333333333333,1.5333333333333334,L,D,L,W,L,W
1054,H,-0.7666666666666667,0.7666666666666667,0.6666666666666666,1.8666666666666667,D,W,L,W,L,W
1055,H,0.03333333333333333,0.23333333333333334,1.5,1.1666666666666667,L,L,D,W,L,L
1056,H,-0.5333333333333333,-0.5,0.9333333333333333,0.8333333333333334,D,L,D,L,W,L
1057,D,-0.4,-0.8666666666666667,0.8666666666666667,0.9333333333333333,L,L,W,L,D,L
1058,H,1.4666666666666666,-0.5,2.2333333333333334,0.8333333333333334,W,L,W,L,W,L
1059,D,0.23333333333333334,1.0333333333333334,1.1666666666666667,2.1333333333333333,L,W,W,W,L,W
1060,NH,0.41935483870967744,-0.7096774193548387,1.5806451612903225,0.8709677419354839,L,L,D,L,D,D
1061,H,0.06451612903225806,-0.4838709677419355,1.4838709677419355,1.0,L,W,D,D,W,D
1062,D,-0.5483870967741935,0.06451612903225806,0.8064516129032258,1.5483870967741935,L,W,L,L,L,D
1063,D,0.7096774193548387,-0.0967741935483871,1.8064516129032258,1.3870967741935485,L,W,W,L,W,L
1064,H,-0.5483870967741935,-1.6129032258064515,1.0,0.3225806451612903,D,L,D,L,L,D
1065,H,-0.8387096774193549,-0.7096774193548387,0.9354838709677419,0.7419354838709677,D,W,L,D,L,L
1066,H,-0.7096774193548387,-0.3870967741935484,0.9032258064516129,0.8709677419354839,L,D,W,L,W,W
1067,H,0.22580645161290322,0.41935483870967744,1.1612903225806452,1.6129032258064515,D,W,L,W,W,L
1068,H,1.0,1.1612903225806452,2.096774193548387,2.161290322580645,D,D,W,D,W,D
1069,H,1.4838709677419355,1.096774193548387,2.2580645161290325,1.903225806451613,W,W,W,W,W,W
1070,H,-0.40625,0.0625,0.84375,1.53125,L,D,D,W,L,L
1071,NH,-0.53125,1.09375,0.8125,2.09375,D,L,L,D,L,D
1072,D,-1.59375,-0.75,0.3125,0.71875,L,L,L,W,L,D
1073,H,1.53125,0.375,2.28125,1.53125,W,L,W,L,W,D
1074,H,0.34375,-0.53125,1.5625,0.96875,L,L,W,W,W,D
1075,D,-0.65625,0.125,0.96875,1.53125,W,W,L,L,W,D
1076,H,-0.65625,-0.09375,0.9375,1.375,W,D,L,W,L,L
1077,H,1.0,-0.5,2.125,1.0625,W,W,D,D,W,D
1078,H,0.96875,0.6875,1.84375,1.78125,L,D,W,L,W,W
1079,NH,0.28125,-0.75,1.21875,1.0,W,W,D,D,L,L
1080,D,1.0909090909090908,0.9696969696969697,2.121212121212121,1.878787878787879,W,W,L,L,D,W
1081,H,0.24242424242424243,-0.5454545454545454,1.4848484848484849,0.7878787878787878,L,L,L,D,L,L
1082,D,0.12121212121212122,0.18181818181818182,1.5151515151515151,1.1818181818181819,D,L,W,W,L,D
1083,NH,-0.7272727272727273,-0.6060606060606061,0.7272727272727273,1.0,D,W,L,W,W,L
1084,NH,0.0,1.0,1.4848484848484849,2.1515151515151514,L,W,D,W,W,D
1085,H,-0.6363636363636364,-0.6363636363636364,1.0606060606060606,0.9696969696969697,W,D,W,W,D,L
1086,H,-0.5757575757575758,-0.3333333333333333,0.9393939393939394,0.9090909090909091,L,W,L,L,W,D
1087,H,0.6363636363636364,-1.5454545454545454,1.7272727272727273,0.3333333333333333,L,D,D,L,L,L
1088,D,-0.5151515151515151,1.606060606060606,1.0303030303030303,2.303030303030303,L,W,W,W,D,W
1089,NH,-0.12121212121212122,0.3939393939393939,1.3333333333333333,1.606060606060606,L,W,D,L,W,W
1090,D,-0.38235294117647056,0.6470588235294118,0.8823529411764706,1.7647058823529411,L,W,W,L,L,D
1091,H,-0.6470588235294118,-0.14705882352941177,0.7647058823529411,1.2941176470588236,L,L,L,L,D,D
1092,NH,-1.5294117647058822,0.35294117647058826,0.3235294117647059,1.5294117647058822,L,W,D,L,L,L
1093,D,0.4117647058823529,-0.5294117647058824,1.6470588235294117,1.1176470588235294,W,W,W,W,L,W
1094,NH,-0.7058823529411765,-0.7647058823529411,0.9411764705882353,0.7058823529411765,L,L,D,D,W,L
1095,NH,-0.5294117647058824,-0.058823529411764705,1.0588235294117647,1.4411764705882353,W,L,W,L,W,D
1096,D,0.17647058823529413,-0.5,1.1764705882352942,1.0294117647058822,D,D,L,L,W,W
1097,H,0.9411764705882353,0.11764705882352941,1.8529411764705883,1.5,D,D,W,D,L,W
1098,H,1.5588235294117647,1.0588235294117647,2.264705882352941,2.088235294117647,D,D,W,W,W,L
1099,D,1.0294117647058822,-0.5,2.176470588235294,1.0,W,W,W,L,W,L
1100,NH,0.6285714285714286,1.0,1.7428571428571429,2.142857142857143,D,D,W,W,L,W
1101,H,1.0,-0.7428571428571429,2.0285714285714285,0.9142857142857143,L,L,D,L,W,D
1102,D,0.05714285714285714,1.542857142857143,1.457142857142857,2.2857142857142856,L,W,D,D,D,W
1103,NH,-0.6857142857142857,0.9714285714285714,0.7714285714285715,1.8857142857142857,W,W,L,D,D,W
1104,NH,-0.4857142857142857,-0.6,1.0285714285714285,0.8285714285714286,D,W,D,L,L,L
1105,H,-0.17142857142857143,-1.6571428571428573,1.2571428571428571,0.3142857142857143,L,L,L,L,L,D
1106,D,-0.4857142857142857,0.17142857142857143,1.0,1.1714285714285715,D,D,W,D,L,L
1107,H,0.5142857142857142,-0.37142857142857144,1.5714285714285714,0.8857142857142857,W,D,W,L,L,W
1108,H,-0.02857142857142857,0.4,1.4857142857142858,1.6285714285714286,W,D,L,W,L,W
1109,H,-0.5142857142857142,-0.5428571428571428,1.1142857142857143,1.0285714285714285,D,L,W,W,W,W
1110,D,-0.4722222222222222,1.0,0.8611111111111112,1.9166666666666667,L,W,D,W,L,D
1111,H,1.0,1.5,2.1666666666666665,2.25,W,D,D,W,W,D
1112,NH,0.027777777777777776,-0.7222222222222222,1.5277777777777777,0.75,W,L,W,W,L,L
1113,H,-0.5833333333333334,-0.5,1.0,1.0,L,L,L,D,W,D
1114,D,0.16666666666666666,-0.5555555555555556,1.1666666666666667,0.8888888888888888,D,W,D,W,D,L
1115,D,-0.1388888888888889,-0.4444444444444444,1.3055555555555556,1.1666666666666667,W,W,L,D,L,W
1116,D,-0.4722222222222222,-0.7777777777777778,1.0,0.8888888888888888,D,L,D,L,W,L
1117,D,0.5833333333333334,0.6111111111111112,1.6944444444444444,1.6111111111111112,L,W,D,W,W,W
1118,NH,0.3333333333333333,0.05555555555555555,1.5833333333333333,1.4444444444444444,L,D,D,L,W,D
