,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
1342,D,-0.6666666666666666,-0.23809523809523808,0.9047619047619048,1.1904761904761905,L,D,W,L,L,L
1343,H,0.38095238095238093,-0.047619047619047616,1.619047619047619,1.1904761904761905,W,L,D,W,W,W
1344,D,0.0,-0.09523809523809523,1.1428571428571428,1.0952380952380953,D,L,L,L,D,L
1345,H,0.47619047619047616,0.5238095238095238,1.6666666666666667,1.7619047619047619,W,W,W,W,W,D
1346,H,0.19047619047619047,-0.3333333333333333,1.5714285714285714,0.8095238095238095,L,W,D,D,W,D
1347,D,-0.42857142857142855,0.09523809523809523,0.9523809523809523,1.2857142857142858,L,D,L,L,L,W
1348,NH,-1.0952380952380953,-0.047619047619047616,0.5714285714285714,1.1904761904761905,L,L,L,W,L,W
1349,NH,-0.23809523809523808,-0.47619047619047616,1.1904761904761905,1.0952380952380953,D,W,L,D,L,D
1350,H,-0.045454545454545456,-0.36363636363636365,1.0909090909090908,1.1363636363636365,D,L,L,L,L,W
1351,H,0.2727272727272727,-0.045454545454545456,1.6363636363636365,1.0909090909090908,W,L,L,D,D,L
1352,D,0.5,0.36363636363636365,1.6818181818181819,1.6818181818181819,L,W,W,W,W,D
1353,H,-0.36363636363636365,0.13636363636363635,0.8636363636363636,1.5,W,L,D,W,D,D
1354,D,0.7727272727272727,0.5,1.8636363636363635,1.6363636363636365,W,D,W,W,W,W
1355,D,0.5909090909090909,-0.6363636363636364,1.9090909090909092,0.9090909090909091,W,D,D,L,W,W
1356,H,-0.2727272727272727,0.5454545454545454,0.7727272727272727,1.7272727272727273,L,W,W,W,D,L
1357,H,-1.0909090909090908,0.5,0.5454545454545454,1.6818181818181819,L,L,L,W,L,W
1358,H,0.5,-0.2727272727272727,1.6363636363636365,0.7727272727272727,D,L,W,W,W,D
1359,D,0.09090909090909091,-0.045454545454545456,1.2727272727272727,1.0909090909090908,D,D,D,L,L,L
1360,NH,-0.13043478260869565,-0.30434782608695654,1.2173913043478262,0.9130434782608695,L,D,W,L,L,L
1361,NH,-0.4782608695652174,0.391304347826087,1.1304347826086956,1.6956521739130435,W,W,L,W,W,L
1362,H,-0.5652173913043478,-0.043478260869565216,0.9130434782608695,1.0434782608695652,D,L,D,L,L,D
1363,H,0.43478260869565216,-0.34782608695652173,1.6521739130434783,1.0869565217391304,D,L,W,L,W,D
1364,D,-0.34782608695652173,-0.34782608695652173,1.0869565217391304,0.8695652173913043,L,D,L,W,L,D
1365,H,0.5652173913043478,0.6956521739130435,1.6521739130434783,1.826086956521739,L,D,W,W,W,W
1366,NH,0.17391304347826086,0.6521739130434783,1.434782608695652,1.8695652173913044,L,D,L,W,W,D
1367,H,-0.30434782608695654,0.391304347826087,0.9130434782608695,1.6956521739130435,D,W,L,D,L,W
1368,D,0.6956521739130435,-0.34782608695652173,1.826086956521739,1.0869565217391304,D,L,W,L,W,L
1369,D,-0.043478260869565216,0.08695652173913043,1.0434782608695652,1.2608695652173914,L,D,L,D,D,D
1370,NH,-0.3333333333333333,0.20833333333333334,1.0416666666666667,1.5,L,W,L,L,L,L
1371,H,0.4166666666666667,-0.5833333333333334,1.75,1.0,W,W,W,D,W,D
1372,D,0.4166666666666667,-0.16666666666666666,1.5833333333333333,1.2083333333333333,L,D,D,L,L,W
1373,D,-0.25,-0.4583333333333333,0.875,1.0833333333333333,D,L,D,W,W,L
1374,H,0.7083333333333334,-1.0416666666666667,1.9166666666666667,0.625,W,W,D,L,W,L
1375,NH,-0.08333333333333333,0.5833333333333334,1.1666666666666667,1.7083333333333333,D,W,W,L,D,W
1376,NH,-0.3333333333333333,0.4583333333333333,0.8333333333333334,1.7083333333333333,L,W,W,D,L,W
1377,D,-0.3333333333333333,0.375,1.0416666666666667,1.625,L,L,L,W,L,D
1378,NH,-0.16666666666666666,0.20833333333333334,1.2083333333333333,1.5,D,W,L,L,W,L
1379,H,-0.25,-0.125,0.875,1.0416666666666667,D,D,D,L,W,L
1380,D,-0.32,0.4,1.08,1.8,D,W,D,W,L,W
1381,NH,-1.04,-0.16,0.6,1.08,L,W,W,W,L,D
1382,NH,0.04,-0.28,1.24,0.8,D,L,D,L,D,W
1383,NH,-0.24,0.76,1.16,1.96,L,W,D,W,L,D
1384,D,-0.44,-0.12,1.08,1.0,D,L,L,D,W,L
1385,NH,0.16,0.44,1.56,1.56,W,D,W,L,L,D
1386,D,0.44,-0.24,1.76,0.96,W,W,W,D,D,D
1387,H,0.4,-0.12,1.6,1.12,D,L,L,D,W,W
1388,D,0.56,-0.32,1.76,1.04,W,D,W,L,L,L
1389,D,-0.56,0.64,0.96,1.72,L,D,W,L,D,D
1390,D,-0.15384615384615385,0.4230769230769231,1.1538461538461537,1.7307692307692308,W,D,W,W,W,W
1391,H,-0.23076923076923078,-1.0769230769230769,1.0384615384615385,0.5769230769230769,D,L,D,L,L,W
1392,D,-0.4230769230769231,-0.3076923076923077,1.0769230769230769,1.0769230769230769,D,D,D,D,L,D
1393,H,-0.23076923076923078,0.11538461538461539,0.8846153846153846,1.5,W,L,L,W,L,W
1394,H,-0.15384615384615385,0.3076923076923077,0.9615384615384616,1.6538461538461537,D,W,W,D,D,L
1395,H,0.6538461538461539,0.0,1.6923076923076923,1.1923076923076923,D,L,D,D,L,D
1396,NH,-0.15384615384615385,0.5769230769230769,1.0,1.7307692307692308,D,D,L,W,D,W
1397,D,0.7307692307692307,0.4230769230769231,2.0,1.6153846153846154,W,W,W,D,W,L
1398,D,-0.11538461538461539,-0.5384615384615384,1.0769230769230769,0.9615384615384616,L,D,L,L,D,W
1399,H,0.5,-0.34615384615384615,1.7692307692307692,1.1153846153846154,D,L,W,L,W,D
1400,H,-0.25925925925925924,-0.18518518518518517,1.0740740740740742,0.9629629629629629,D,L,D,D,D,L
1401,H,0.37037037037037035,0.6296296296296297,1.5925925925925926,1.962962962962963,L,D,W,W,D,W
1402,NH,-0.037037037037037035,0.5185185185185185,1.1481481481481481,1.8148148148148149,L,W,L,D,D,W
1403,D,0.5555555555555556,-0.14814814814814814,1.7777777777777777,1.037037037037037,W,W,D,D,W,W
1404,D,-0.3333333333333333,-0.2222222222222222,1.0740740740740742,1.1111111111111112,L,W,L,D,L,D
1405,D,0.1111111111111111,-0.1111111111111111,1.4444444444444444,1.0740740740740742,L,D,L,L,W,L
1406,H,0.5185185185185185,0.5185185185185185,1.7037037037037037,1.7407407407407407,D,W,D,D,W,D
1407,H,-1.0,-0.25925925925925924,0.5555555555555556,0.9629629629629629,L,W,L,W,L,L
1408,H,0.48148148148148145,-0.2222222222222222,1.5925925925925926,1.1481481481481481,D,D,W,W,D,W
1409,H,-0.48148148148148145,-0.4444444444444444,0.9629629629629629,1.0740740740740742,D,D,D,D,L,D
1410,H,0.5357142857142857,0.07142857142857142,1.6785714285714286,1.4285714285714286,L,D,W,L,D,L
1411,NH,-0.21428571428571427,0.39285714285714285,0.9285714285714286,1.6428571428571428,L,W,L,L,D,W
1412,D,-0.21428571428571427,0.4642857142857143,1.1071428571428572,1.6428571428571428,D,W,W,D,D,W
1413,H,-0.07142857142857142,0.4642857142857143,1.0714285714285714,1.75,D,W,D,D,L,D
1414,D,-0.42857142857142855,-0.03571428571428571,1.0357142857142858,1.1071428571428572,L,L,D,L,D,L
1415,H,-0.21428571428571427,-0.35714285714285715,0.9285714285714286,1.0714285714285714,L,D,W,L,W,L
1416,H,-0.10714285714285714,-1.0,1.0357142857142858,0.6428571428571429,D,W,W,L,D,L
1417,H,-0.21428571428571427,-0.5,1.1428571428571428,1.0357142857142858,W,W,D,D,D,D
1418,NH,0.5357142857142857,-0.14285714285714285,1.8928571428571428,1.1071428571428572,L,L,D,D,W,W
1419,NH,0.42857142857142855,0.6071428571428571,1.8571428571428572,1.75,W,D,W,W,D,D
1420,H,-0.06896551724137931,-0.27586206896551724,1.1724137931034482,1.103448275862069,W,D,L,D,D,W
1421,NH,-1.0689655172413792,0.6206896551724138,0.6206896551724138,1.7241379310344827,L,W,W,L,L,W
1422,H,0.41379310344827586,-0.2413793103448276,1.6896551724137931,1.206896551724138,W,W,W,W,L,D
1423,H,0.6551724137931034,-0.4827586206896552,1.793103448275862,1.0344827586206897,W,D,D,L,W,D
1424,NH,-0.3793103448275862,-0.034482758620689655,1.0344827586206897,1.1379310344827587,L,W,D,D,L,D
1425,D,0.06896551724137931,-0.20689655172413793,1.3793103448275863,0.896551724137931,L,L,D,L,L,L
1426,D,0.4482758620689655,-0.10344827586206896,1.6206896551724137,1.103448275862069,D,W,W,D,D,W
1427,H,0.034482758620689655,-0.5517241379310345,1.103448275862069,1.0,D,L,L,W,L,D
1428,H,0.5862068965517241,-0.27586206896551724,1.8275862068965518,1.0,L,W,L,L,D,W
1429,H,0.5517241379310345,0.3103448275862069,1.6896551724137931,1.793103448275862,L,L,W,W,D,W
1430,H,0.6333333333333333,-0.4,1.7666666666666666,1.0,W,L,W,L,L,D
1431,D,-0.2,0.5333333333333333,0.9,1.7333333333333334,D,W,L,L,L,W
1432,NH,-0.3,0.1,1.1666666666666667,1.1666666666666667,L,W,W,D,W,L
1433,NH,-0.3333333333333333,0.6333333333333333,1.0666666666666667,1.8666666666666667,L,W,D,L,D,L
1434,NH,-0.06666666666666667,-1.0,1.2,0.6,W,L,W,L,D,W
1435,NH,-0.5333333333333333,0.4666666666666667,1.0,1.7333333333333334,L,W,D,W,L,W
1436,H,-0.03333333333333333,-0.13333333333333333,1.1,1.2333333333333334,D,W,W,W,D,L
1437,H,0.3333333333333333,0.03333333333333333,1.7333333333333334,1.3666666666666667,L,D,L,L,W,D
1438,H,-0.16666666666666666,0.3333333333333333,0.9666666666666667,1.6,L,D,W,D,L,W
1439,NH,-0.6333333333333333,0.7333333333333333,0.9666666666666667,1.8333333333333333,L,W,L,W,W,D
1440,NH,-0.1935483870967742,0.6774193548387096,1.1935483870967742,1.8064516129032258,L,W,W,W,W,W
1441,NH,-1.0,-0.16129032258064516,0.6774193548387096,0.9032258064516129,W,D,L,D,L,L
1442,H,-0.25806451612903225,-0.22580645161290322,1.032258064516129,1.032258064516129,L,W,L,L,D,W
1443,H,-0.3225806451612903,-0.0967741935483871,0.967741935483871,1.1612903225806452,L,W,L,D,L,W
1444,H,0.0967741935483871,0.03225806451612903,1.3225806451612903,1.2258064516129032,L,W,D,W,L,D
1445,H,0.3548387096774194,-0.6451612903225806,1.5483870967741935,0.9354838709677419,L,L,D,L,D,L
1446,H,0.5483870967741935,-0.5483870967741935,1.7096774193548387,0.967741935483871,D,L,W,L,L,D
1447,D,0.45161290322580644,0.3225806451612903,1.7741935483870968,1.7741935483870968,W,W,W,L,W,L
1448,D,0.6129032258064516,-0.06451612903225806,1.903225806451613,1.1612903225806452,W,L,W,W,L,W
1449,H,0.8064516129032258,-0.3870967741935484,1.8709677419354838,1.1290322580645162,W,L,W,L,W,W
1450,NH,-0.1875,-0.28125,0.96875,1.03125,W,W,D,L,D,L
1451,H,-0.34375,0.5,1.09375,1.75,L,W,L,D,L,W
1452,H,0.0,0.28125,1.15625,1.59375,D,W,L,L,W,D
1453,H,-0.46875,0.03125,0.9375,1.375,L,W,L,L,L,D
1454,NH,-0.25,-0.15625,1.0,1.15625,L,L,W,L,L,W
1455,H,-0.59375,0.40625,0.90625,1.75,L,D,L,W,L,W
1456,NH,-0.15625,-0.1875,1.125,1.09375,L,W,W,L,D,L
1457,H,0.6875,0.5625,1.84375,1.875,W,D,W,W,W,W
1458,NH,0.0,0.8125,1.1875,1.90625,L,W,W,W,W,W
1459,H,0.40625,-1.0625,1.75,0.65625,D,L,W,W,L,L
1460,D,0.5454545454545454,0.3939393939393939,1.8181818181818181,1.7878787878787878,L,W,D,D,W,W
1461,H,-0.12121212121212122,-0.21212121212121213,1.2121212121212122,0.9393939393939394,W,L,L,W,L,D
1462,NH,-1.0606060606060606,-0.30303030303030304,0.6363636363636364,1.1515151515151516,L,W,L,L,W,L
1463,NH,-0.21212121212121213,0.030303030303030304,1.1515151515151516,1.2121212121212122,W,W,W,D,L,L
1464,NH,0.36363636363636365,0.8181818181818182,1.696969696969697,1.9393939393939394,L,W,D,W,W,W
1465,H,-0.21212121212121213,-0.5151515151515151,1.0909090909090908,1.0,W,W,W,L,L,L
1466,H,0.09090909090909091,-0.6363636363636364,1.3333333333333333,0.9696969696969697,L,W,W,L,L,L
1467,D,-0.24242424242424243,-0.15151515151515152,0.9696969696969697,1.0909090909090908,L,L,L,L,W,W
1468,D,0.48484848484848486,0.0,1.696969696969697,1.1515151515151516,L,L,W,L,D,W
1469,NH,0.24242424242424243,0.696969696969697,1.5454545454545454,1.878787878787879,L,W,W,W,L,W
1470,H,-0.14705882352941177,-0.2647058823529412,0.9117647058823529,1.1176470588235294,L,L,L,W,W,W
1471,D,-0.29411764705882354,0.08823529411764706,1.2058823529411764,1.3823529411764706,W,W,W,L,L,W
1472,H,0.058823529411764705,0.29411764705882354,1.1470588235294117,1.6470588235294117,D,L,L,L,L,D
1473,D,0.7941176470588235,0.47058823529411764,1.9705882352941178,1.6764705882352942,W,D,W,L,W,W
1474,NH,0.0,-0.08823529411764706,1.2647058823529411,1.2647058823529411,W,W,W,W,D,L
1475,D,-0.6176470588235294,-0.20588235294117646,0.9411764705882353,1.1470588235294117,L,W,W,W,L,W
1476,H,-0.08823529411764706,0.47058823529411764,1.088235294117647,1.7941176470588236,D,D,L,L,L,D
1477,H,0.7647058823529411,-0.3235294117647059,1.911764705882353,0.9705882352941176,W,D,W,L,W,L
1478,NH,-0.5294117647058824,-1.0,0.9705882352941176,0.6176470588235294,L,L,W,L,L,L
1479,NH,0.35294117647058826,0.2647058823529412,1.7647058823529411,1.5,D,L,W,L,D,W
1480,H,0.5428571428571428,-0.6,1.7428571428571429,0.9428571428571428,L,L,D,L,L,W
1481,H,-0.02857142857142857,-0.34285714285714286,1.3142857142857143,1.2,W,D,W,W,W,W
1482,NH,-1.0285714285714285,-0.5428571428571428,0.6857142857142857,0.9428571428571428,W,D,L,L,L,W
1483,NH,-0.2857142857142857,0.37142857142857144,1.0857142857142856,1.7142857142857142,L,L,L,D,W,W
1484,D,-0.2,0.05714285714285714,1.1428571428571428,1.2,D,W,W,D,W,L
1485,NH,0.02857142857142857,0.8285714285714286,1.3714285714285714,1.9428571428571428,D,D,W,W,L,W
1486,H,0.2857142857142857,-0.17142857142857143,1.542857142857143,0.9714285714285714,W,W,L,L,L,L
1487,H,-0.22857142857142856,-0.08571428571428572,0.9428571428571428,1.2285714285714286,L,L,D,W,L,W
1488,D,0.45714285714285713,0.2857142857142857,1.6571428571428573,1.6,D,L,D,L,L,L
1489,NH,-0.11428571428571428,0.7714285714285715,1.1428571428571428,1.9428571428571428,W,W,D,W,L,W
1490,H,0.7777777777777778,-0.3055555555555556,1.9722222222222223,1.0555555555555556,W,L,W,L,W,L
1491,H,-0.1111111111111111,-0.2777777777777778,0.9444444444444444,1.0,L,W,W,L,L,D
1492,D,-0.3333333333333333,-0.19444444444444445,1.1666666666666667,1.1388888888888888,L,D,D,D,W,W
1493,D,0.05555555555555555,-1.0,1.1944444444444444,0.6666666666666666,D,L,W,W,D,L
1494,D,-0.08333333333333333,-0.1111111111111111,1.1944444444444444,1.1111111111111112,L,L,L,W,W,D
1495,NH,0.3333333333333333,0.0,1.75,1.3611111111111112,W,W,L,W,D,W
1496,D,-0.5277777777777778,0.4444444444444444,1.0,1.6388888888888888,W,D,D,D,L,D
1497,D,0.2777777777777778,0.027777777777777776,1.5833333333333333,1.3333333333333333,D,L,L,D,L,W
1498,NH,0.75,0.5833333333333334,1.9722222222222223,1.7777777777777777,W,W,D,L,W,D
1499,D,-0.5833333333333334,0.2777777777777778,0.9166666666666666,1.5833333333333333,L,W,L,W,L,L
1500,H,0.02702702702702703,-0.5405405405405406,1.4054054054054055,1.0,W,D,W,W,W,D
1501,H,0.7837837837837838,-0.10810810810810811,2.0,1.1891891891891893,W,D,W,L,W,L
1502,NH,-1.0,0.2972972972972973,0.6756756756756757,1.5675675675675675,D,D,L,D,W,L
1503,D,-0.2972972972972973,-0.32432432432432434,1.027027027027027,1.162162162162162,L,D,L,L,L,D
1504,H,0.6216216216216216,-0.16216216216216217,1.8108108108108107,1.0,W,W,W,L,L,W
1505,NH,-0.21621621621621623,0.7567567567567568,1.135135135135135,1.9189189189189189,D,L,D,W,D,D
1506,NH,-0.02702702702702703,0.4864864864864865,1.3243243243243243,1.6216216216216217,D,D,L,D,D,D
1507,H,0.32432432432432434,0.0,1.5675675675675675,1.1891891891891893,D,D,W,D,W,W
1508,H,-0.24324324324324326,-0.5945945945945946,0.972972972972973,0.918918918918919,L,D,W,L,L,L
1509,H,-0.08108108108108109,0.2972972972972973,1.1081081081081081,1.7027027027027026,D,L,L,W,W,L
1510,NH,-0.18421052631578946,0.7894736842105263,0.9736842105263158,2.026315789473684,L,W,W,W,L,W
1511,NH,-0.34210526315789475,-0.21052631578947367,1.1578947368421053,1.0263157894736843,D,W,D,L,L,W
1512,H,0.3157894736842105,-0.23684210526315788,1.605263157894737,1.105263157894737,W,L,D,D,D,D
1513,D,0.0,-0.2894736842105263,1.1578947368421053,1.0263157894736843,L,D,D,L,D,L
1514,H,0.8421052631578947,0.21052631578947367,1.9473684210526316,1.605263157894737,W,W,L,D,W,W
1515,H,-0.5526315789473685,0.0,0.8947368421052632,1.4473684210526316,L,W,D,W,L,W
1516,D,-0.02631578947368421,-0.9736842105263158,1.2894736842105263,0.6578947368421053,L,L,D,D,L,L
1517,D,0.2894736842105263,-0.10526315789473684,1.6578947368421053,1.1578947368421053,L,L,L,D,W,L
1518,H,-0.42105263157894735,-0.18421052631578946,0.9736842105263158,1.1578947368421053,L,W,D,D,W,L
1519,D,0.47368421052631576,0.6052631578947368,1.6578947368421053,1.8421052631578947,W,W,D,W,D,W
1550,D,-0.25,-1.5,1.5,0.0,W,L,W,L,L,L
1551,D,0.0,0.75,1.5,1.25,W,D,W,D,L,W
1552,H,0.0,-0.5,1.0,1.0,L,W,D,L,W,D
1553,H,1.5,0.75,1.75,1.5,W,L,W,W,D,W
1554,NH,-1.25,1.25,1.0,1.25,L,W,D,D,W,D
1555,H,-0.25,-0.5,0.75,1.5,L,W,L,L,W,W
1556,H,-1.0,-1.25,0.0,0.0,L,L,L,L,L,L
1557,D,0.75,2.0,1.75,2.25,D,W,W,W,W,W
1558,H,1.5,-1.25,1.75,0.25,W,D,W,L,D,L
1559,NH,0.0,-0.75,1.0,0.0,D,L,W,L,L,L
1560,H,1.8,-1.2,2.0,0.0,D,L,W,L,W,L
1561,NH,-0.6,0.8,0.8,1.6,L,D,W,D,L,W
1562,H,-0.8,-0.4,0.2,1.2,L,W,D,L,L,L
1563,H,1.4,-0.2,2.0,1.4,W,W,W,L,W,D
1564,H,1.2,-0.2,1.6,1.4,W,D,W,W,D,W
1565,D,0.6,0.0,1.2,0.8,L,L,L,D,W,W
1566,D,-0.6,-0.2,0.6,1.4,W,D,L,W,L,W
1567,H,-0.8,-1.4,0.2,0.8,D,L,L,L,L,D
1568,H,0.0,0.8,1.2,2.0,L,W,W,W,L,W
1569,H,0.8,-1.0,1.2,0.6,D,W,D,L,D,L
1570,NH,-0.5,1.8333333333333333,1.3333333333333333,2.1666666666666665,D,W,D,D,W,W
1571,NH,-1.6666666666666667,1.3333333333333333,0.0,1.5,L,W,L,D,L,D
1572,H,0.16666666666666666,0.16666666666666666,1.1666666666666667,1.1666666666666667,L,D,W,L,L,L
1573,H,1.0,0.6666666666666666,1.8333333333333333,1.8333333333333333,W,W,D,W,D,W
1574,NH,-1.5,0.3333333333333333,0.6666666666666666,1.5,L,W,L,L,L,W
1575,NH,-0.8333333333333334,0.0,1.0,0.6666666666666666,L,D,W,W,L,L
1576,D,-0.8333333333333334,-0.6666666666666666,0.5,0.6666666666666666,L,W,W,D,L,L
1577,D,-0.16666666666666666,-0.6666666666666666,1.1666666666666667,0.6666666666666666,L,W,D,L,W,D
1578,D,0.6666666666666666,1.1666666666666667,1.6666666666666667,2.1666666666666665,L,W,W,W,W,W
1579,H,0.3333333333333333,-0.8333333333333334,0.8333333333333334,0.6666666666666666,D,L,L,L,D,W
1580,H,-0.2857142857142857,-1.7142857142857142,0.7142857142857143,0.0,D,L,W,L,D,L
1581,D,0.14285714285714285,0.5714285714285714,1.4285714285714286,1.5714285714285714,W,D,L,L,W,W
1582,H,1.1428571428571428,0.14285714285714285,2.0,1.1428571428571428,D,W,W,D,W,L
1583,NH,0.14285714285714285,-0.5714285714285714,1.7142857142857142,0.5714285714285714,W,D,W,L,L,W
1584,H,0.7142857142857143,-0.5714285714285714,1.5714285714285714,1.1428571428571428,L,L,W,D,W,D
1585,H,0.2857142857142857,-0.8571428571428571,1.0,0.8571428571428571,L,L,D,L,L,W
1586,H,0.14285714285714285,0.7142857142857143,1.0,2.0,W,W,D,W,W,D
1587,H,1.7142857142857142,1.0,2.2857142857142856,1.7142857142857142,W,W,W,W,D,D
1588,H,-0.2857142857142857,-0.5714285714285714,0.5714285714285714,1.1428571428571428,L,D,L,L,L,D
1589,D,-0.5714285714285714,-1.2857142857142858,0.7142857142857143,0.5714285714285714,D,L,W,L,L,L
1590,NH,-1.625,0.75,0.0,1.75,L,W,L,L,L,W
1591,NH,-0.75,1.25,1.0,2.125,L,W,D,D,L,W
1592,H,-1.0,0.0,0.625,1.25,D,W,L,W,L,D
1593,D,0.5,0.25,1.5,1.25,D,W,D,L,L,D
1594,NH,0.75,-0.125,1.5,1.0,L,W,W,D,W,W
1595,H,-0.625,-0.375,0.75,0.875,L,W,L,L,L,L
1596,H,-0.25,1.25,0.875,2.375,W,W,D,W,L,W
1597,NH,-0.625,-0.375,1.0,0.75,L,D,L,D,D,W
1598,NH,0.5,0.25,1.75,1.5,L,L,W,W,W,W
1599,NH,0.0,0.25,1.0,1.375,L,D,W,W,D,L
1600,H,0.0,1.0,1.2222222222222223,2.111111111111111,W,L,W,W,D,W
1601,D,-0.3333333333333333,-0.5555555555555556,0.7777777777777778,0.8888888888888888,L,L,W,L,L,L
1602,D,-0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,W,L,D,L,D,W
1603,NH,0.8888888888888888,-0.3333333333333333,2.2222222222222223,1.0,W,W,W,L,D,L
1604,H,0.7777777777777778,-0.3333333333333333,1.8888888888888888,1.1111111111111112,W,W,W,W,L,D
1605,NH,-0.1111111111111111,0.7777777777777778,1.2222222222222223,1.5555555555555556,D,L,W,L,L,W
1606,H,0.2222222222222222,-1.6666666666666667,1.1111111111111112,0.0,L,L,W,L,W,L
1607,H,0.5555555555555556,-1.2222222222222223,1.5555555555555556,0.8888888888888888,W,W,D,D,W,L
1608,H,0.4444444444444444,-0.8888888888888888,1.6666666666666667,0.8888888888888888,W,L,L,L,W,D
1609,H,0.1111111111111111,0.3333333333333333,0.8888888888888888,1.4444444444444444,L,D,L,D,W,D
1610,H,1.2,-0.6,1.9,0.8,L,D,L,L,W,W
1611,NH,-0.7,0.6,0.9,1.8,D,W,L,W,L,L
1612,NH,-1.6,0.0,0.0,1.1,L,L,L,D,L,W
1613,H,-0.8,0.5,0.8,2.0,L,L,W,W,D,W
1614,H,0.9,0.4,1.3,2.0,D,W,L,W,L,W
1615,H,-0.2,0.4,1.2,1.7,W,W,W,W,L,D
1616,NH,-0.5,0.4,1.0,1.3,L,W,W,L,W,W
1617,H,0.1,-0.4,1.4,1.0,W,D,W,W,W,D
1618,NH,-1.0,0.3,0.8,1.1,L,W,L,L,L,L
1619,H,0.1,0.4,1.4,2.0,W,W,W,W,W,W
1620,H,1.1818181818181819,0.45454545454545453,2.0,1.9090909090909092,W,W,L,W,L,W
1621,NH,-0.7272727272727273,0.09090909090909091,0.8181818181818182,1.2727272727272727,L,W,D,L,L,D
1622,NH,-1.6363636363636365,-0.18181818181818182,0.0,0.9090909090909091,L,L,L,D,L,W
1623,D,-0.9090909090909091,0.36363636363636365,0.7272727272727273,1.5454545454545454,L,L,L,W,L,W
1624,D,0.6363636363636364,0.2727272727272727,1.6363636363636365,1.2727272727272727,D,W,W,W,L,L
1625,NH,-0.5454545454545454,0.5454545454545454,0.9090909090909091,1.8181818181818181,L,L,L,L,W,W
1626,H,-0.6363636363636364,-0.6363636363636364,1.0,0.7272727272727273,W,L,L,D,W,L
1627,NH,0.5454545454545454,0.6363636363636364,1.4545454545454546,1.4545454545454546,W,W,D,W,L,L
1628,NH,-0.45454545454545453,0.45454545454545453,1.3636363636363635,1.4545454545454546,W,W,W,L,W,D
1629,NH,-0.6363636363636364,0.18181818181818182,0.7272727272727273,1.5454545454545454,L,W,D,W,L,W
1630,H,0.75,-1.0833333333333333,1.5,0.75,D,L,L,L,W,D
1631,D,0.4166666666666667,-1.5,1.75,0.0,L,L,W,L,W,L
1632,NH,0.0,-0.4166666666666667,1.4166666666666667,0.8333333333333334,W,L,W,L,L,L
1633,NH,0.3333333333333333,-0.5,1.3333333333333333,1.1666666666666667,L,W,W,W,L,L
1634,NH,-0.5,-0.75,1.25,0.75,L,D,W,L,W,L
1635,D,0.5833333333333334,0.25,1.5833333333333333,1.6666666666666667,W,L,W,L,W,W
1636,H,0.0,0.9166666666666666,1.0833333333333333,2.0833333333333335,W,W,L,W,D,L
1637,D,0.5,0.6666666666666666,1.9166666666666667,1.5833333333333333,W,D,L,D,L,W
1638,H,0.3333333333333333,0.4166666666666667,1.25,1.3333333333333333,D,L,W,W,W,D
1639,H,0.6666666666666666,0.3333333333333333,1.5833333333333333,1.3333333333333333,D,L,D,W,W,L
1640,H,0.38461538461538464,0.23076923076923078,1.7692307692307692,1.6923076923076923,W,D,W,L,W,W
1641,NH,0.7692307692307693,0.6153846153846154,1.9230769230769231,1.5384615384615385,L,D,W,W,W,W
1642,D,-1.3846153846153846,0.46153846153846156,0.07692307692307693,1.8461538461538463,D,D,L,W,L,L
1643,H,-0.6153846153846154,-0.07692307692307693,0.9230769230769231,1.3076923076923077,W,L,D,W,L,W
1644,H,0.46153846153846156,-0.6923076923076923,1.2307692307692308,0.6153846153846154,L,L,L,L,W,L
1645,H,0.38461538461538464,-0.15384615384615385,1.6153846153846154,1.2307692307692308,D,W,L,W,L,L
1646,H,-0.38461538461538464,0.23076923076923078,1.3076923076923077,1.3846153846153846,W,W,W,D,W,W
1647,NH,-0.5384615384615384,0.8461538461538461,1.0,1.6153846153846154,W,W,L,D,L,L
1648,H,-0.6153846153846154,0.5384615384615384,0.9230769230769231,1.6923076923076923,W,W,D,D,L,D
1649,H,-0.15384615384615385,0.6153846153846154,1.2307692307692308,1.5384615384615385,W,D,W,W,L,W
1650,D,0.7857142857142857,-1.2857142857142858,1.7142857142857142,0.14285714285714285,W,D,W,D,D,L
1651,H,0.5714285714285714,0.2857142857142857,1.3571428571428572,1.8571428571428572,W,W,L,W,L,W
1652,H,-0.35714285714285715,-0.42857142857142855,1.2857142857142858,1.4285714285714286,W,W,L,W,L,W
1653,H,0.2857142857142857,-1.2142857142857142,1.2857142857142858,0.6428571428571429,L,L,W,L,D,L
1654,D,-0.6428571428571429,-0.5,0.5714285714285714,0.9285714285714286,L,L,L,W,L,L
1655,D,0.42857142857142855,0.42857142857142855,1.7857142857142858,1.3571428571428572,D,W,D,L,W,L
1656,NH,-0.2857142857142857,0.9285714285714286,1.2142857142857142,1.7857142857142858,L,L,L,L,W,W
1657,NH,-1.2142857142857142,0.5714285714285714,0.6428571428571429,1.3571428571428572,L,W,L,L,L,L
1658,H,0.9285714285714286,0.5714285714285714,1.7857142857142858,1.3571428571428572,L,W,L,L,W,L
1659,H,0.42857142857142855,-0.6428571428571429,1.7142857142857142,0.5714285714285714,W,L,D,L,L,L
1660,NH,-0.5333333333333333,0.7333333333333333,1.3333333333333333,1.6666666666666667,L,W,W,L,W,W
