,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
2246,H,1.0571428571428572,-0.34285714285714286,2.1142857142857143,1.2285714285714286,W,L,W,L,W,L
2247,H,-0.3142857142857143,-0.08571428571428572,1.0857142857142856,1.4285714285714286,W,W,W,W,L,D
2248,D,-0.34285714285714286,-0.45714285714285713,1.0,0.8571428571428571,W,L,L,L,L,D
2249,NH,0.4,0.2857142857142857,1.7142857142857142,1.5142857142857142,L,D,W,D,W,W
2250,H,-0.1388888888888889,-0.8333333333333334,1.3888888888888888,0.5833333333333334,L,L,W,L,W,L
2251,D,0.16666666666666666,1.0555555555555556,1.6388888888888888,2.138888888888889,W,W,W,W,L,W
2252,D,-0.3611111111111111,-0.25,1.1944444444444444,1.1388888888888888,L,W,L,W,L,W
2253,NH,-0.4444444444444444,-0.3333333333333333,0.8611111111111112,1.1111111111111112,D,W,L,D,L,L
2254,NH,-0.05555555555555555,-0.3888888888888889,1.2222222222222223,1.0277777777777777,L,L,L,W,D,W
2255,H,-0.05555555555555555,-0.3333333333333333,1.25,1.0,L,D,W,W,W,L
2256,H,0.6388888888888888,0.19444444444444445,1.9166666666666667,1.3611111111111112,W,W,W,W,L,D
2257,H,-0.5833333333333334,0.5833333333333334,0.9722222222222222,1.8888888888888888,L,W,L,L,D,L
2258,H,0.5277777777777778,0.3611111111111111,1.6388888888888888,1.6666666666666667,L,L,L,L,W,W
2259,D,0.3055555555555556,-0.05555555555555555,1.5555555555555556,1.1666666666666667,W,W,D,L,D,W
2260,H,0.32432432432432434,-0.02702702702702703,1.6216216216216217,1.2972972972972974,L,W,L,L,L,W
2261,H,1.027027027027027,-0.10810810810810811,2.108108108108108,1.1891891891891893,D,L,W,L,W,L
2262,NH,-0.8378378378378378,-0.5405405405405406,0.5675675675675675,1.027027027027027,L,W,L,L,L,L
2263,H,-0.2972972972972973,0.16216216216216217,1.162162162162162,1.6216216216216217,W,D,W,W,D,W
2264,H,-0.32432432432432434,-0.4594594594594595,1.0810810810810811,0.8378378378378378,W,L,L,D,W,L
2265,NH,-0.05405405405405406,0.5405405405405406,1.162162162162162,1.6756756756756757,D,W,W,L,L,L
2266,D,0.13513513513513514,-0.35135135135135137,1.3243243243243243,1.1891891891891893,L,D,W,L,W,L
2267,D,0.5405405405405406,0.6756756756756757,1.837837837837838,1.945945945945946,L,W,W,W,L,W
2268,H,-0.24324324324324326,0.2972972972972973,1.135135135135135,1.5405405405405406,D,D,W,W,W,D
2269,NH,-0.35135135135135137,-0.10810810810810811,0.972972972972973,1.4324324324324325,L,W,D,L,W,W
2270,NH,-0.34210526315789475,-0.868421052631579,1.1842105263157894,0.5526315789473685,D,L,D,L,L,L
2271,D,-0.47368421052631576,0.13157894736842105,0.8157894736842105,1.3157894736842106,L,D,L,L,D,W
2272,D,-0.18421052631578946,-0.21052631578947367,1.1578947368421053,1.1842105263157894,L,W,L,D,L,W
2273,H,-0.07894736842105263,-0.2894736842105263,1.263157894736842,1.131578947368421,L,W,W,W,L,L
2274,H,0.6578947368421053,-0.2631578947368421,1.9210526315789473,1.2105263157894737,D,W,W,W,W,W
2275,D,0.2631578947368421,0.5263157894736842,1.5,1.8157894736842106,L,D,D,L,W,W
2276,NH,-0.47368421052631576,0.3684210526315789,1.0789473684210527,1.6578947368421053,W,W,W,L,L,L
2277,NH,-0.07894736842105263,-0.10526315789473684,1.4736842105263157,1.131578947368421,W,L,W,D,L,W
2278,H,0.13157894736842105,-0.3684210526315789,1.5789473684210527,0.9473684210526315,L,L,D,L,W,D
2279,D,0.5789473684210527,1.0789473684210527,1.7105263157894737,2.1315789473684212,W,W,W,D,L,W
2310,NH,-1.0,-0.75,0.25,0.25,D,L,L,D,L,L
2311,H,-0.5,-1.0,0.5,0.0,D,L,L,L,D,L
2312,D,0.75,0.75,1.5,1.5,L,W,W,L,W,W
2313,H,0.5,0.25,1.75,1.0,W,W,W,L,D,D
2314,D,0.25,1.0,1.5,1.75,L,D,W,W,W,W
2315,D,-0.5,1.0,1.0,1.75,L,D,W,W,D,W
2316,H,0.0,1.0,1.0,1.75,W,W,L,W,D,D
2317,D,0.0,0.25,1.0,1.5,W,W,L,L,D,W
2318,NH,-1.25,-0.25,0.75,0.5,L,D,W,D,L,L
2319,H,-0.25,-0.25,0.5,0.75,D,L,L,W,D,L
2320,NH,-0.2,0.6,0.8,1.4,W,D,L,L,D,W
2321,H,0.0,0.6,1.0,2.0,W,W,D,W,D,W
2322,D,-1.0,0.2,0.0,1.4,L,W,L,W,L,L
2323,NH,0.6,0.0,1.4,1.0,D,D,W,W,L,L
2324,H,0.8,-0.2,1.6,1.0,D,W,D,D,W,L
2325,NH,-0.8,0.2,0.6,1.4,L,D,L,L,W,W
2326,D,0.0,-0.4,0.8,1.0,L,D,W,L,L,W
2327,H,0.2,0.4,1.4,1.0,D,W,W,D,L,L
2328,H,-1.2,0.6,0.6,1.4,L,L,L,W,W,W
2329,H,0.8,-1.2,1.6,0.2,D,L,D,D,W,L
2330,H,-0.3333333333333333,-0.6666666666666666,1.0,0.6666666666666666,D,L,D,W,L,L
2331,H,-0.5,0.5,0.8333333333333334,1.6666666666666667,L,W,W,D,D,W
2332,NH,1.0,-0.6666666666666666,1.6666666666666667,1.0,W,W,D,L,L,L
2333,D,0.16666666666666666,1.0,1.6666666666666667,1.8333333333333333,L,W,W,D,W,D
2334,D,0.5,0.0,1.6666666666666667,0.8333333333333334,W,L,D,W,L,D
2335,D,-0.8333333333333334,0.3333333333333333,0.16666666666666666,1.1666666666666667,D,L,L,D,L,W
2336,D,0.16666666666666666,1.0,1.3333333333333333,1.8333333333333333,D,W,W,D,W,D
2337,D,0.16666666666666666,-1.0,1.1666666666666667,0.5,L,L,L,L,W,L
2338,H,0.16666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,W,W,D,W,W,D
2339,NH,0.0,-1.3333333333333333,0.8333333333333334,0.16666666666666666,D,L,L,L,W,D
2340,D,0.2857142857142857,-0.14285714285714285,1.1428571428571428,1.2857142857142858,D,W,L,D,D,D
2341,D,0.8571428571428571,0.14285714285714285,1.7142857142857142,1.1428571428571428,D,D,W,L,D,L
2342,NH,-0.8571428571428571,0.2857142857142857,0.5714285714285714,1.5714285714285714,W,W,L,W,L,D
2343,D,0.42857142857142855,0.7142857142857143,1.5714285714285714,1.4285714285714286,D,L,W,W,D,D
2344,H,-0.7142857142857143,0.14285714285714285,0.5714285714285714,1.2857142857142858,L,D,L,D,W,W
2345,NH,-0.8571428571428571,0.0,0.5714285714285714,1.1428571428571428,D,W,L,L,L,W
2346,NH,-0.42857142857142855,0.14285714285714285,1.2857142857142858,1.5714285714285714,W,D,W,L,L,W
2347,H,0.14285714285714285,0.0,1.1428571428571428,1.4285714285714286,L,L,W,W,W,D
2348,H,0.0,-0.7142857142857143,0.8571428571428571,0.2857142857142857,D,D,L,D,W,L
2349,H,0.8571428571428571,-0.2857142857142857,1.7142857142857142,0.7142857142857143,D,L,W,D,D,L
2350,H,0.75,0.25,1.625,1.125,D,D,D,D,W,L
2351,D,0.25,-0.5,1.75,0.875,W,W,D,L,L,L
2352,D,-0.875,0.375,0.25,1.5,L,D,D,D,D,W
2353,NH,0.0,-1.0,1.125,0.5,L,L,D,W,D,L
2354,H,0.125,0.25,1.125,1.375,D,W,D,L,L,W
2355,D,0.5,-0.125,1.75,1.25,W,D,W,W,W,D
2356,H,0.125,-0.5,1.375,1.125,W,L,W,W,L,W
2357,H,0.625,1.125,1.375,1.875,D,W,L,D,W,W
2358,D,-0.625,0.25,0.625,1.125,L,W,L,D,D,L
2359,H,-0.125,-0.875,1.25,0.5,L,L,L,D,W,L
2360,H,-0.1111111111111111,0.7777777777777778,1.2222222222222223,1.5555555555555556,D,W,D,D,W,L
2361,NH,-0.4444444444444444,0.7777777777777778,0.8888888888888888,1.7777777777777777,D,W,W,D,L,D
2362,NH,0.1111111111111111,0.4444444444444444,1.2222222222222223,1.5555555555555556,L,W,W,W,L,W
2363,H,-0.7777777777777778,0.2222222222222222,0.7777777777777778,1.6666666666666667,W,D,L,W,W,D
2364,NH,0.3333333333333333,0.4444444444444444,1.4444444444444444,1.6666666666666667,D,D,D,W,D,W
2365,H,0.1111111111111111,0.2222222222222222,1.0,1.3333333333333333,L,W,D,D,D,D
2366,D,-1.0,-0.5555555555555556,0.4444444444444444,0.6666666666666666,L,D,L,L,D,L
2367,H,-0.7777777777777778,-0.7777777777777778,1.0,0.3333333333333333,L,D,L,L,W,D
2368,H,0.2222222222222222,-0.1111111111111111,1.1111111111111112,1.0,D,L,W,L,D,D
2369,H,0.7777777777777778,0.1111111111111111,1.6666666666666667,1.4444444444444444,L,W,W,L,D,L
2370,NH,-0.5,0.0,0.7,1.1,D,L,D,L,L,W
2371,H,0.0,-0.5,1.3,1.0,L,W,W,W,L,L
2372,H,0.0,0.0,1.5,1.3,L,L,D,D,W,D
2373,NH,-0.9,-0.9,0.3,0.5,L,D,D,L,L,L
2374,H,-0.4,0.2,0.9,1.2,L,W,L,L,L,D
2375,H,0.7,-0.5,1.8,1.2,W,W,D,L,W,L
2376,H,0.5,0.0,1.7,1.4,W,W,W,D,W,D
2377,H,0.8,0.5,1.8,1.3,W,W,L,D,W,W
2378,D,0.2,0.5,1.2,1.7,W,W,L,W,D,W
2379,H,-0.5,0.0,0.8,1.3,L,L,D,D,W,D
2380,D,0.5454545454545454,0.7272727272727273,1.3636363636363635,1.9090909090909092,D,W,L,W,W,D
2381,NH,-0.6363636363636364,-0.9090909090909091,0.9090909090909091,0.2727272727272727,L,L,W,L,W,D
2382,NH,-0.36363636363636365,-0.2727272727272727,1.2727272727272727,1.0909090909090908,L,W,W,L,D,L
2383,H,0.18181818181818182,-0.6363636363636364,1.3636363636363635,0.6363636363636364,W,L,L,D,W,D
2384,H,1.0,0.18181818181818182,2.0,1.4545454545454546,W,W,W,L,W,W
2385,H,-0.5454545454545454,0.8181818181818182,1.0909090909090908,1.9090909090909092,L,W,W,W,L,L
2386,H,0.18181818181818182,-0.7272727272727273,1.2727272727272727,0.7272727272727273,W,W,L,D,L,L
2387,D,0.36363636363636365,0.09090909090909091,1.1818181818181819,1.6363636363636365,L,W,W,L,D,D
2388,H,0.8181818181818182,0.18181818181818182,1.9090909090909092,1.2727272727272727,W,W,W,L,L,L
2389,D,0.09090909090909091,0.5454545454545454,1.6363636363636365,1.3636363636363635,W,D,L,L,D,W
2390,NH,0.6666666666666666,1.0,1.8333333333333333,2.0833333333333335,D,W,W,W,W,W
2391,NH,-0.75,-0.4166666666666667,0.6666666666666666,1.1666666666666667,L,L,W,L,D,W
2392,H,-0.6666666666666666,-0.3333333333333333,0.5833333333333334,1.25,L,W,L,L,D,W
2393,D,-0.16666666666666666,-0.6666666666666666,1.0833333333333333,0.8333333333333334,L,L,L,L,L,W
2394,H,-0.75,0.0,0.5,1.25,W,L,L,W,L,L
2395,H,0.75,-0.16666666666666666,1.75,1.25,D,W,W,W,W,L
2396,H,-0.08333333333333333,0.08333333333333333,1.3333333333333333,1.0833333333333333,L,D,W,L,L,W
2397,NH,0.3333333333333333,-0.25,1.1666666666666667,1.1666666666666667,D,W,L,W,W,L
2398,D,0.5,1.0,1.3333333333333333,2.0833333333333335,D,W,D,W,L,W
2399,NH,0.0,0.75,1.25,1.75,L,D,W,W,L,W
2400,NH,-0.3076923076923077,0.6923076923076923,1.0769230769230769,1.8461538461538463,L,W,W,L,W,W
2401,H,0.46153846153846156,-0.7692307692307693,1.3076923076923077,0.6153846153846154,D,L,D,L,D,W
2402,H,-0.6153846153846154,0.23076923076923078,0.8461538461538461,1.0769230769230769,D,L,L,D,L,L
2403,NH,-0.3076923076923077,-0.15384615384615385,1.3076923076923077,1.0769230769230769,W,D,L,L,L,L
2404,D,-0.46153846153846156,0.07692307692307693,1.1538461538461537,1.5384615384615385,L,D,W,D,W,W
2405,H,-0.07692307692307693,0.07692307692307693,1.0,1.3076923076923077,L,L,D,W,L,W
2406,H,0.9230769230769231,-0.5384615384615384,2.0,0.6923076923076923,D,W,W,W,W,L
2407,D,-0.38461538461538464,0.07692307692307693,1.1538461538461537,1.4615384615384615,L,W,W,L,L,W
2408,H,0.5384615384615384,-0.5384615384615384,1.6923076923076923,0.7692307692307693,L,W,D,L,W,L
2409,H,-0.3076923076923077,-0.07692307692307693,1.0769230769230769,1.0,L,L,W,D,W,L
2410,NH,-0.8571428571428571,0.7142857142857143,0.5714285714285714,1.7857142857142858,L,W,L,L,L,D
2411,NH,0.07142857142857142,-0.6428571428571429,1.4285714285714286,0.6428571428571429,D,L,W,W,L,W
2412,NH,0.14285714285714285,0.0,1.0,1.2857142857142858,L,W,L,L,D,L
2413,D,0.07142857142857142,-0.35714285714285715,1.5,1.2142857142857142,D,L,D,W,D,L
2414,D,-0.5,1.0714285714285714,1.0,1.9285714285714286,W,W,D,W,L,D
2415,D,-0.07142857142857142,-0.35714285714285715,1.2142857142857142,1.1428571428571428,W,D,D,L,L,W
2416,D,-0.7142857142857143,0.5714285714285714,0.7142857142857143,1.4285714285714286,L,W,W,D,L,D
2417,H,0.7142857142857143,-0.42857142857142855,1.9285714285714286,1.1428571428571428,W,D,W,L,L,W
2418,D,-0.14285714285714285,1.0,1.2142857142857142,2.0714285714285716,L,W,L,D,W,W
2419,NH,0.0,-0.14285714285714285,1.2857142857142858,1.2142857142857142,W,W,L,L,L,W
2420,H,-0.4666666666666667,-0.06666666666666667,1.0666666666666667,1.2,L,D,D,W,L,D
2421,D,0.0,0.06666666666666667,1.0666666666666667,1.4666666666666666,L,D,W,D,L,D
2422,H,1.0,0.0,1.8666666666666667,0.9333333333333333,D,L,W,L,W,L
2423,H,-0.3333333333333333,0.0,1.2,1.3333333333333333,D,L,L,D,W,W
2424,NH,-0.5333333333333333,-0.06666666666666667,0.8,1.3333333333333333,W,W,L,W,W,L
2425,H,-0.06666666666666667,-0.4666666666666667,1.2,1.0,L,D,W,W,L,D
2426,H,0.9333333333333333,-0.6666666666666666,2.0,0.7333333333333333,D,D,W,L,D,W
2427,D,0.7333333333333333,0.7333333333333333,1.8666666666666667,2.0,W,W,W,W,L,W
2428,NH,0.5333333333333333,-0.13333333333333333,1.4,1.2,D,D,W,L,D,L
2429,D,-0.3333333333333333,-0.8666666666666667,1.1333333333333333,0.5333333333333333,D,L,D,L,L,L
2430,NH,-0.1875,1.0625,1.125,1.9375,L,W,D,D,W,W
2431,D,-0.125,0.0,0.875,1.0625,L,D,L,L,L,W
2432,H,0.0625,-0.5625,1.4375,0.75,D,L,D,W,D,L
2433,NH,-0.5,0.0,0.9375,1.3125,L,W,D,D,W,L
2434,H,0.0,-0.8125,1.4375,0.5625,W,D,W,L,W,L
2435,D,0.6875,-0.3125,1.8125,1.1875,D,W,W,L,W,D
2436,H,0.375,0.0,1.3125,1.3125,L,W,D,L,W,W
2437,D,-0.75,-0.125,0.6875,1.25,L,L,D,L,L,D
2438,D,-0.3125,-0.1875,1.125,1.3125,D,W,D,D,D,L
2439,D,0.6875,1.0,1.9375,2.0625,D,W,W,D,W,W
2440,H,0.17647058823529413,-0.29411764705882354,1.5294117647058822,1.1176470588235294,W,D,W,D,W,D
2441,H,-0.11764705882352941,0.6470588235294118,0.8823529411764706,1.7647058823529411,D,D,L,D,L,W
2442,NH,0.23529411764705882,1.1176470588235294,1.5294117647058822,2.0,W,W,D,W,D,D
2443,H,-0.5882352941176471,-0.17647058823529413,0.8823529411764706,1.2941176470588236,L,D,L,W,D,D
2444,H,-0.29411764705882354,-0.29411764705882354,1.0588235294117647,1.2352941176470589,L,L,L,W,D,L
2445,NH,-0.9411764705882353,0.9411764705882353,0.5294117647058824,2.0,L,D,D,W,L,D
2446,NH,-0.7058823529411765,0.0,0.7058823529411765,1.0588235294117647,D,D,L,D,D,L
2447,NH,-0.11764705882352941,0.6470588235294118,1.2352941176470589,1.411764705882353,D,W,L,L,L,D
2448,H,0.11764705882352941,-0.29411764705882354,1.411764705882353,1.1764705882352942,W,D,W,W,D,L
2449,H,0.6470588235294118,-0.7058823529411765,1.8823529411764706,0.7058823529411765,D,L,D,L,W,W
2450,H,-0.8333333333333334,-0.8333333333333334,0.6666666666666666,0.6666666666666666,L,L,L,D,L,L
2451,H,-0.3888888888888889,-0.2222222222222222,1.1111111111111112,1.1666666666666667,L,L,D,D,W,L
2452,NH,0.16666666666666666,-0.9444444444444444,1.1666666666666667,0.5,W,L,D,L,D,D
2453,H,-0.4444444444444444,0.7777777777777778,1.1666666666666667,1.9444444444444444,L,W,L,D,W,D
2454,D,0.9444444444444444,-0.1111111111111111,2.0555555555555554,1.1666666666666667,W,W,D,L,W,L
2455,H,0.3888888888888889,0.1111111111111111,1.6666666666666667,1.4444444444444444,L,L,D,W,D,D
2456,NH,1.1666666666666667,0.4444444444444444,2.0555555555555554,1.6111111111111112,W,W,W,W,W,W
2457,H,-0.5555555555555556,0.1111111111111111,1.0555555555555556,1.0,L,W,D,D,D,L
2458,D,0.7222222222222222,-0.4444444444444444,1.5,1.0,W,W,W,L,L,L
2459,NH,0.1111111111111111,0.9444444444444444,1.4444444444444444,2.0555555555555554,L,W,W,D,D,W
2460,H,0.42105263157894735,-0.6842105263157895,1.5789473684210527,0.7894736842105263,W,W,W,L,W,L
2461,D,-0.42105263157894735,-0.42105263157894735,1.0,1.1578947368421053,D,W,W,L,L,D
2462,D,-0.10526315789473684,0.10526315789473684,1.1578947368421053,1.105263157894737,D,L,W,W,L,D
2463,H,0.47368421052631576,0.47368421052631576,1.6842105263157894,1.736842105263158,W,W,W,L,W,D
2464,D,-0.8421052631578947,-0.3157894736842105,0.631578947368421,1.2105263157894737,W,W,L,L,L,D
2465,NH,-0.8947368421052632,1.0526315789473684,0.631578947368421,1.9473684210526316,L,L,L,W,D,W
2466,H,-0.2631578947368421,-0.3684210526315789,1.105263157894737,1.263157894736842,L,W,L,L,D,L
2467,D,0.0,0.6842105263157895,0.9473684210526315,1.4736842105263157,L,D,W,W,D,W
2468,H,0.6842105263157895,-0.3157894736842105,1.8421052631578947,1.1578947368421053,L,L,W,L,D,D
2469,D,-0.3157894736842105,-0.42105263157894735,1.1578947368421053,1.1578947368421053,L,W,L,L,D,D
2470,H,0.95,0.7,2.05,1.9,W,W,D,L,W,W
2471,NH,-0.85,-0.1,0.75,1.3,L,L,W,L,L,L
2472,NH,-0.3,0.4,1.2,1.65,D,L,W,W,L,L
2473,H,0.1,0.0,1.1,0.95,D,D,L,L,W,W
2474,H,-0.45,0.65,1.2,1.45,L,D,W,D,L,W
2475,H,-0.8,0.5,0.65,1.75,D,W,W,W,L,W
2476,H,1.15,-0.1,2.0,1.15,W,D,L,D,W,W
2477,H,-0.15,-1.0,1.2,0.6,W,L,L,L,L,L
2478,D,0.4,-0.4,1.55,1.0,D,D,W,D,W,W
2479,H,-0.1,0.4,1.15,1.55,D,D,D,W,W,W
2480,D,0.42857142857142855,-0.047619047619047616,1.6666666666666667,1.2857142857142858,L,W,W,W,W,L
2481,H,0.5238095238095238,1.2380952380952381,1.7142857142857142,2.0476190476190474,W,W,L,W,W,L
2482,D,0.5714285714285714,-0.8571428571428571,1.380952380952381,0.7142857142857143,L,L,D,L,D,W
2483,H,0.6190476190476191,-0.7142857142857143,1.8095238095238095,0.7619047619047619,L,W,W,D,L,W
2484,NH,-1.0476190476190477,-0.42857142857142855,0.5714285714285714,1.1428571428571428,L,L,L,D,L,W
2485,H,0.2857142857142857,0.42857142857142855,1.4761904761904763,1.6666666666666667,L,L,D,W,W,W
2486,NH,-0.42857142857142855,-0.38095238095238093,1.1428571428571428,1.1428571428571428,L,D,D,D,W,W
2487,H,0.14285714285714285,0.6190476190476191,1.1904761904761905,1.8095238095238095,W,L,D,W,L,L
2488,H,-0.38095238095238093,0.5238095238095238,1.2857142857142858,1.7142857142857142,W,W,L,L,W,W
2489,D,0.9523809523809523,-0.047619047619047616,2.0952380952380953,0.9047619047619048,W,L,W,D,D,L
2490,D,-0.7272727272727273,-0.36363636363636365,0.7272727272727273,1.0,L,D,W,D,D,D
2491,D,1.0909090909090908,0.5454545454545454,1.9545454545454546,1.3636363636363635,L,D,W,L,W,D
2492,D,-1.0454545454545454,-0.13636363636363635,0.5454545454545454,1.1818181818181819,L,W,L,L,L,D
2493,H,-0.045454545454545456,-0.09090909090909091,1.2727272727272727,1.3181818181818181,D,L,W,W,W,L
2494,D,-0.09090909090909091,0.45454545454545453,1.2272727272727273,1.5454545454545454,W,W,D,L,D,D
2495,H,0.5909090909090909,-0.8181818181818182,1.7727272727272727,0.7272727272727273,W,D,W,L,L,L
2496,H,-0.13636363636363635,-0.045454545454545456,1.1818181818181819,1.2727272727272727,W,D,L,W,D,W
2497,NH,0.6363636363636364,1.0909090909090908,1.8636363636363635,1.9545454545454546,W,L,L,W,W,W
2498,D,-0.09090909090909091,-0.7272727272727273,1.3181818181818181,0.7272727272727273,L,L,W,W,L,D
2499,H,-0.09090909090909091,-0.3181818181818182,1.2272727272727273,1.3636363636363635,W,W,D,W,D,L
2500,NH,0.21739130434782608,-1.0,1.565217391304348,0.5652173913043478,L,D,D,L,L,L
2501,H,0.5217391304347826,-0.391304347826087,1.3478260869565217,1.173913043478261,D,L,D,W,L,L
2502,H,0.0,0.43478260869565216,1.0,1.5217391304347827,W,D,D,W,L,L
2503,H,-0.08695652173913043,-0.4782608695652174,1.3043478260869565,1.3043478260869565,D,L,L,W,W,W
2504,D,-0.30434782608695654,0.8695652173913043,1.2173913043478262,2.0,D,D,W,D,D,W
2505,NH,0.043478260869565216,0.5217391304347826,1.2173913043478262,1.3478260869565217,L,D,W,D,W,L
2506,NH,0.21739130434782608,-0.21739130434782608,1.565217391304348,1.0869565217391304,L,W,D,D,L,D
2507,H,0.8695652173913043,-0.17391304347826086,2.0,1.173913043478261,D,L,D,W,W,D
2508,NH,-0.8260869565217391,1.0434782608695652,0.6956521739130435,1.9130434782608696,L,D,D,L,L,W
2509,NH,-0.4782608695652174,-0.391304347826087,1.3043478260869565,1.173913043478261,L,L,W,W,W,L
2510,H,-0.6666666666666666,-0.125,0.75,0.9583333333333334,D,L,D,W,L,D
2511,D,-0.9166666666666666,-0.041666666666666664,0.6666666666666666,1.375,W,W,D,D,L,L
2512,H,-0.041666666666666664,0.5416666666666666,1.2916666666666667,1.75,L,W,W,L,D,W
2513,H,0.375,-0.3333333333333333,1.4583333333333333,1.1666666666666667,L,L,D,D,W,W
2514,D,0.5,-0.08333333333333333,1.7083333333333333,1.25,L,W,L,D,W,W
2515,H,-0.125,-0.041666666666666664,1.1666666666666667,1.1666666666666667,W,L,W,L,D,W
2516,NH,-0.125,-0.125,0.9583333333333334,1.25,L,W,W,L,D,W
2517,D,-0.5,-0.3333333333333333,1.25,1.1666666666666667,L,L,L,D,W,W
2518,D,1.0416666666666667,0.9166666666666666,1.9583333333333333,2.0416666666666665,W,W,D,D,L,D
2519,H,-0.041666666666666664,0.375,1.375,1.4583333333333333,W,L,D,D,L,W
2520,NH,-0.2,0.48,1.12,1.68,L,D,W,L,W,L
2521,NH,-0.08,-0.52,1.24,0.84,D,W,W,D,D,D
2522,H,-0.04,-0.88,1.32,0.68,W,D,W,W,L,D
2523,H,-0.4,-0.88,1.2,0.64,W,L,L,L,L,L
2524,H,0.36,-0.08,1.68,1.12,L,L,W,L,L,L
2525,H,0.68,0.04,1.48,1.44,W,L,W,L,D,L
2526,H,-0.16,0.12,0.92,1.36,L,W,L,L,W,W
2527,D,0.88,-0.4,2.0,1.2,D,W,W,L,D,L
2528,NH,0.12,1.08,1.36,2.0,W,W,L,W,W,D
2529,H,-0.2,-0.88,1.12,0.68,L,D,W,W,W,D
2530,H,0.0,-0.9230769230769231,1.1923076923076923,0.6153846153846154,W,L,L,L,L,L
2531,D,0.0,-0.038461538461538464,1.3846153846153846,1.3076923076923077,L,D,L,W,L,W
2532,D,-0.46153846153846156,-0.5,0.9230769230769231,1.1923076923076923,W,D,W,L,D,L
2533,NH,-0.34615384615384615,0.6923076923076923,1.1153846153846154,1.5384615384615385,L,W,D,W,L,W
2534,NH,0.2692307692307692,0.38461538461538464,1.4615384615384615,1.7307692307692308,L,W,W,L,L,W
2535,H,-0.038461538461538464,-0.11538461538461539,1.0,1.1923076923076923,W,L,L,D,L,W
2536,D,0.5384615384615384,0.07692307692307693,1.7307692307692308,1.4230769230769231,W,W,D,D,L,W
2537,D,-0.15384615384615385,0.8461538461538461,1.1923076923076923,1.9615384615384615,W,D,L,D,W,W
2538,D,-0.9230769230769231,-0.038461538461538464,0.6153846153846154,1.3076923076923077,L,D,L,W,L,W
2539,D,-0.34615384615384615,0.0,1.1153846153846154,1.1923076923076923,L,W,D,L,L,L
2540,NH,-0.3333333333333333,0.0,1.2592592592592593,1.3703703703703705,D,D,W,L,W,L
2541,H,0.7037037037037037,-0.2222222222222222,1.5925925925925926,1.1481481481481481,W,L,W,L,W,D
2542,NH,-0.14814814814814814,0.2222222222222222,1.2592592592592593,1.4074074074074074,L,L,L,L,W,W
2543,D,0.07407407407407407,-0.3333333333333333,1.4074074074074074,1.1111111111111112,D,D,W,L,D,D
2544,H,-0.037037037037037035,0.0,1.2962962962962963,1.1851851851851851,D,D,D,W,W,L
2545,NH,-0.8888888888888888,0.07407407407407407,0.6296296296296297,1.0740740740740742,D,W,L,W,L,L
2546,D,-0.48148148148148145,0.8148148148148148,1.1851851851851851,1.9259259259259258,D,D,D,D,L,D
2547,NH,0.4074074074074074,-0.14814814814814814,1.7777777777777777,1.1851851851851851,W,D,W,W,L,L
2548,H,1.1481481481481481,-0.4444444444444444,2.0,0.9259259259259259,W,D,D,W,W,W
2549,H,-0.9259259259259259,0.5185185185185185,0.6296296296296297,1.7037037037037037,L,D,L,W,D,D
2550,NH,-0.03571428571428571,0.7857142857142857,1.1428571428571428,1.8928571428571428,L,D,D,D,W,D
2551,NH,-0.32142857142857145,1.1785714285714286,1.1071428571428572,2.0357142857142856,D,W,D,W,L,D
2552,D,-0.07142857142857142,-0.39285714285714285,1.25,1.2142857142857142,W,L,D,D,W,W
2553,H,-0.32142857142857145,-0.9285714285714286,1.1071428571428572,0.6071428571428571,L,L,L,D,L,L
2554,H,0.0,0.32142857142857145,1.3571428571428572,1.7142857142857142,W,L,D,W,D,W
2555,D,0.07142857142857142,0.07142857142857142,1.4285714285714286,1.3928571428571428,W,D,D,D,L,W
2556,D,-0.5,-0.17857142857142858,0.8928571428571429,1.2142857142857142,L,L,D,L,W,L
2557,NH,0.14285714285714285,-0.8571428571428571,1.1428571428571428,0.7142857142857143,W,W,W,L,W,L
2558,D,0.4642857142857143,0.7857142857142857,1.6428571428571428,1.6428571428571428,L,W,D,W,W,W
2559,H,0.25,-0.4642857142857143,1.4642857142857142,1.1785714285714286,W,D,L,D,L,D
2560,H,1.206896551724138,0.27586206896551724,2.0689655172413794,1.5172413793103448,W,W,W,W,W,L
2561,D,-0.1724137931034483,0.4482758620689655,1.206896551724138,1.6206896551724137,D,D,L,L,L,D
2562,H,0.06896551724137931,-0.06896551724137931,1.3793103448275863,1.2413793103448276,D,D,D,W,D,D
2563,D,-1.0,-0.3793103448275862,0.5862068965517241,1.0689655172413792,L,L,L,D,D,D
2564,D,-0.3793103448275862,0.06896551724137931,1.206896551724138,1.103448275862069,D,L,L,W,D,W
2565,D,-0.4827586206896552,-0.20689655172413793,1.1379310344827587,1.103448275862069,L,L,D,L,D,D
2566,H,0.9310344827586207,0.06896551724137931,1.9310344827586208,1.4137931034482758,W,D,D,W,D,D
2567,H,0.27586206896551724,-0.20689655172413793,1.6551724137931034,1.1724137931034482,L,W,L,L,W,L
2568,D,0.7586206896551724,0.034482758620689655,1.6206896551724137,1.4137931034482758,D,W,W,W,W,D
